name,St Fergus,Grangemouth,Teesside,Humberside,Theddlethorpe,Merseyside,Barrow,Bacton,Grain LNG,Southampton,South Wales
2050-01-01 00:00:00,4.499482818037319,141.82329269628121,81.40288015807509,501.61160967114904,0.0,81.13809382795004,0.0,0.0,0.0,0.0,0.3210408285074267
2050-01-01 01:00:00,4.499482818037319,141.82329269628121,81.40288015807509,501.61160967114904,0.0,81.13809382795004,0.0,0.0,0.0,0.0,0.3210408285074267
2050-01-01 02:00:00,4.499482818037319,141.82329269628121,81.40288015807509,501.61160967114904,0.0,81.13809382795004,0.0,0.0,0.0,0.0,0.3210408285074267
2050-01-01 03:00:00,4.499482818037319,141.82329269628121,81.40288015807509,501.61160967114904,0.0,81.13809382795004,0.0,0.0,0.0,0.0,0.3210408285074267
2050-01-01 04:00:00,4.499482818037319,141.82329269628121,81.40288015807509,501.61160967114904,0.0,81.13809382795004,0.0,0.0,0.0,0.0,0.3210408285074267
2050-01-01 05:00:00,4.499482818037319,141.82329269628121,81.40288015807509,501.61160967114904,0.0,81.13809382795004,0.0,0.0,0.0,0.0,0.3210408285074267
2050-01-01 06:00:00,4.499482818037319,141.82329269628121,81.40288015807509,501.61160967114904,0.0,81.13809382795004,0.0,0.0,0.0,0.0,0.3210408285074267
2050-01-01 07:00:00,4.499482818037319,141.82329269628121,81.40288015807509,501.61160967114904,0.0,81.13809382795004,0.0,0.0,0.0,0.0,0.3210408285074267
2050-01-01 08:00:00,4.499482818037319,141.82329269628121,81.40288015807509,501.61160967114904,0.0,81.13809382795004,0.0,0.0,0.0,0.0,0.3210408285074267
2050-01-01 09:00:00,4.499482818037319,141.82329269628121,81.40288015807509,501.61160967114904,0.0,81.13809382795004,0.0,0.0,0.0,0.0,0.3210408285074267
2050-01-01 10:00:00,4.499482818037319,141.82329269628121,81.40288015807509,501.61160967114904,0.0,81.13809382795004,0.0,0.0,0.0,0.0,0.3210408285074267
2050-01-01 11:00:00,4.499482818037319,141.82329269628121,81.40288015807509,501.61160967114904,0.0,81.13809382795004,0.0,0.0,0.0,0.0,0.3210408285074267
2050-01-01 12:00:00,4.499482818037319,141.82329269628121,81.40288015807509,501.61160967114904,0.0,81.13809382795004,0.0,0.0,0.0,0.0,0.3210408285074267
2050-01-01 13:00:00,4.499482818037319,141.82329269628121,81.40288015807509,501.61160967114904,0.0,81.13809382795004,0.0,0.0,0.0,0.0,0.3210408285074267
2050-01-01 14:00:00,4.499482818037319,141.82329269628121,81.40288015807509,501.61160967114904,0.0,81.13809382795004,0.0,0.0,0.0,0.0,0.3210408285074267
2050-01-01 15:00:00,4.499482818037319,141.82329269628121,81.40288015807509,501.61160967114904,0.0,81.13809382795004,0.0,0.0,0.0,0.0,0.3210408285074267
2050-01-01 16:00:00,4.499482818037319,141.82329269628121,81.40288015807509,501.61160967114904,0.0,81.13809382795004,0.0,0.0,0.0,0.0,0.3210408285074267
2050-01-01 17:00:00,4.499482818037319,141.82329269628121,81.40288015807509,501.61160967114904,0.0,81.13809382795004,0.0,0.0,0.0,0.0,0.3210408285074267
2050-01-01 18:00:00,4.499482818037319,141.82329269628121,81.40288015807509,501.61160967114904,0.0,81.13809382795004,0.0,0.0,0.0,0.0,0.3210408285074267
2050-01-01 19:00:00,4.499482818037319,141.82329269628121,81.40288015807509,501.61160967114904,0.0,81.13809382795004,0.0,0.0,0.0,0.0,0.3210408285074267
2050-01-01 20:00:00,4.499482818037319,141.82329269628121,81.40288015807509,501.61160967114904,0.0,81.13809382795004,0.0,0.0,0.0,0.0,0.3210408285074267
2050-01-01 21:00:00,4.499482818037319,141.82329269628121,81.40288015807509,501.61160967114904,0.0,81.13809382795004,0.0,0.0,0.0,0.0,0.3210408285074267
2050-01-01 22:00:00,4.499482818037319,141.82329269628121,81.40288015807509,501.61160967114904,0.0,81.13809382795004,0.0,0.0,0.0,0.0,0.3210408285074267
2050-01-01 23:00:00,4.499482818037319,141.82329269628121,81.40288015807509,501.61160967114904,0.0,81.13809382795004,0.0,0.0,0.0,0.0,0.3210408285074267
2050-01-02 00:00:00,4.531835064461444,142.8430325862965,81.98818432413397,505.2183047206841,0.0,81.72149412350906,0.0,0.0,0.0,0.0,0.3233491809150504
2050-01-02 01:00:00,4.531835064461444,142.8430325862965,81.98818432413397,505.2183047206841,0.0,81.72149412350906,0.0,0.0,0.0,0.0,0.3233491809150504
2050-01-02 02:00:00,4.531835064461444,142.8430325862965,81.98818432413397,505.2183047206841,0.0,81.72149412350906,0.0,0.0,0.0,0.0,0.3233491809150504
2050-01-02 03:00:00,4.531835064461444,142.8430325862965,81.98818432413397,505.2183047206841,0.0,81.72149412350906,0.0,0.0,0.0,0.0,0.3233491809150504
2050-01-02 04:00:00,4.531835064461444,142.8430325862965,81.98818432413397,505.2183047206841,0.0,81.72149412350906,0.0,0.0,0.0,0.0,0.3233491809150504
2050-01-02 05:00:00,4.531835064461444,142.8430325862965,81.98818432413397,505.2183047206841,0.0,81.72149412350906,0.0,0.0,0.0,0.0,0.3233491809150504
2050-01-02 06:00:00,4.531835064461444,142.8430325862965,81.98818432413397,505.2183047206841,0.0,81.72149412350906,0.0,0.0,0.0,0.0,0.3233491809150504
2050-01-02 07:00:00,4.531835064461444,142.8430325862965,81.98818432413397,505.2183047206841,0.0,81.72149412350906,0.0,0.0,0.0,0.0,0.3233491809150504
2050-01-02 08:00:00,4.531835064461444,142.8430325862965,81.98818432413397,505.2183047206841,0.0,81.72149412350906,0.0,0.0,0.0,0.0,0.3233491809150504
