snapshot,St Fergus,Grangemouth,Teesside,Humberside,Theddlethorpe,Merseyside,Barrow,Bacton,Grain LNG,Southampton,South Wales
2050-08-18 23:00:00,1840.147000793792,2101.2762409180664,1985.7032515521648,2760.650075320324,36.65708160970159,233.13930535282668,0.0,1864.5251265380589,62.3645064264984,29.949450679560385,59.43896080900773
2050-08-19 00:00:00,1840.5375727078745,2108.8998614484067,1990.323379942454,2786.762455433762,37.28564189871048,238.44087365665197,0.0,1864.9020733877087,63.10318203834823,30.35377623358133,60.09558325250147
2050-08-19 01:00:00,1840.6641411114128,2109.195187723329,1990.6854836397583,2787.1359497740577,37.78102889466021,239.3507067509455,0.0,1865.199156373615,63.68535418433699,30.672437187979156,60.60015435990517
2050-08-19 02:00:00,1840.8268710681136,2109.574890955632,1991.1510431106576,2787.616154281071,38.4179517138455,240.52048606316697,0.0,1865.5811182225584,64.43385732936491,31.082141994723685,61.24888526086653
2050-08-19 03:00:00,1841.236710906364,2110.531183911549,1992.3235673472336,2788.8255624408885,40.02205922105764,243.46660719432083,0.0,1866.543099566141,66.31898293319716,32.11399473487274,62.88273174437567
2050-08-19 04:00:00,1841.833388403424,2111.9234314046894,1994.030621570438,2790.586315218864,42.35744676294544,247.7558051163148,0.0,1867.9436286673583,69.06349901475012,33.616248183330804,65.26141565788461
2050-08-19 05:00:00,1842.59882575018,2113.7094518804524,1996.220486383198,2792.845066288423,45.353358042516376,253.2581280517307,0.0,1869.7402730599688,72.58425372385585,35.54338788510886,68.3128689345664
2050-08-19 06:00:00,1842.707313377136,2113.9625896766843,1996.5308621937052,2793.16520554536,45.77797712684832,254.0379880370603,0.0,1869.9949166143565,73.08326037032501,35.81652691333332,68.74536014519126
2050-08-19 07:00:00,1842.393904347321,2113.231301940449,1995.634220020048,2792.2403578301223,44.55129848159768,251.7850568203808,0.0,1869.2592789055388,71.6416840972639,35.02745777944216,67.49593977783589
2050-08-19 08:00:00,1842.110632912609,2112.570335259454,1994.823799480777,2791.4044440106,43.44257797033527,249.7487687835205,0.0,1868.5943805478623,70.33873063942042,34.314265993690924,66.36666440173045
2050-08-19 09:00:00,1841.785172999207,2111.810928794848,1993.8926805389788,2790.444034996574,42.16873233196469,247.4092101590776,0.0,1867.830456849976,68.84172434936455,33.49485638020186,65.06920259980772
2050-08-19 10:00:00,1841.5380631176577,2111.234339071234,1993.185715773302,2789.7148313437697,41.20154764393784,245.63286834014517,0.0,1867.250437355336,67.70510189056024,32.87270844679733,64.08408701725995
2050-08-19 11:00:00,1841.3150639056844,2110.71400757663,1992.5477300130788,2789.056776558893,40.32873178602661,244.0298453313772,0.0,1866.7270107346649,66.67938041380035,32.31126388614162,63.195089793702486
2050-08-19 12:00:00,1841.176441651092,2110.390555649248,1992.1511410579092,2788.647712163025,39.78616618233169,243.0333634977744,0.0,1866.401634794413,66.0417646014652,31.96225498096156,62.64246542177956
2050-08-19 13:00:00,1841.019735652451,2110.024908319085,1991.702815726219,2788.185283927015,39.17282105239376,241.90688722366167,0.0,1866.033812457366,65.32096964025884,31.567716678423807,62.01774932312594
2050-08-19 14:00:00,1840.9715202482332,2109.9124057092445,1991.5648746947595,2788.043003704725,38.984106621413005,241.56029226642448,0.0,1865.920640639983,65.09919497487326,31.446324875294863,61.82553626504905
2050-08-19 15:00:00,1840.9172779184887,2109.785840273173,1991.409691034368,2787.8829384546484,38.771802886559655,241.17037293953263,0.0,1865.7933223454277,64.8496984763145,31.3097590967748,61.60929657471256
2050-08-19 16:00:00,1840.9172779184887,2109.785840273173,1991.409691034368,2787.8829384546484,38.771802886559655,241.17037293953263,0.0,1865.7933223454277,64.8496984763145,31.3097590967748,61.60929657471256
