name,DACCS,Road Transport,Synthetic Fuels,Industry,Heating (Residential + Commercial),Power Generation
2050-01-01 00:00:00,0.0,302.40719049124573,9106.796699999999,810.4753591714926,293.77775099741604,0.0
2050-01-01 01:00:00,0.0,302.40719049124573,9106.796699999999,810.4753591714926,289.45750680937505,0.0
2050-01-01 02:00:00,0.0,302.40719049124573,9106.796699999999,810.4753591714926,329.2039473134584,0.0
2050-01-01 03:00:00,0.0,302.40719049124573,9106.796699999999,810.4753591714926,399.1920971338291,0.0
2050-01-01 04:00:00,0.0,302.40719049124573,9106.796699999999,810.4753591714926,474.3646457839067,0.0
2050-01-01 05:00:00,0.0,302.40719049124573,9106.796699999999,810.4753591714926,420.7934062440824,0.0
2050-01-01 06:00:00,0.0,302.40719049124573,9106.796699999999,810.4753591714926,415.6090955844235,0.0
2050-01-01 07:00:00,0.0,302.40719049124573,9106.796699999999,810.4753591714926,409.560806623195,0.0
2050-01-01 08:00:00,0.0,302.40719049124573,9106.796699999999,810.4753591714926,389.6875422861291,0.0
2050-01-01 09:00:00,0.0,302.40719049124573,9106.796699999999,810.4753591714926,371.5424990623472,0.0
2050-01-01 10:00:00,0.0,302.40719049124573,9106.796699999999,810.4753591714926,366.3581884026884,0.0
2050-01-01 11:00:00,0.0,302.40719049124573,9106.796699999999,810.4753591714926,347.34899053724047,0.0
2050-01-01 12:00:00,0.0,302.40719049124573,9106.796699999999,810.4753591714926,337.8444356895405,0.0
2050-01-01 13:00:00,0.0,302.40719049124573,9106.796699999999,810.4753591714926,346.4849240656225,0.0
2050-01-01 14:00:00,0.0,302.40719049124573,9106.796699999999,810.4753591714926,354.26143414013495,0.0
2050-01-01 15:00:00,0.0,302.40719049124573,9106.796699999999,810.4753591714926,349.077123480476,0.0
2050-01-01 16:00:00,0.0,302.40719049124573,9106.796699999999,810.4753591714926,372.40647736391685,0.0
2050-01-01 17:00:00,0.0,302.40719049124573,9106.796699999999,810.4753591714926,376.72680972200607,0.0
2050-01-01 18:00:00,0.0,302.40719049124573,9106.796699999999,810.4753591714926,368.95029964749375,0.0
2050-01-01 19:00:00,0.0,302.40719049124573,9106.796699999999,810.4753591714926,368.95029964749375,0.0
2050-01-01 20:00:00,0.0,302.40719049124573,9106.796699999999,810.4753591714926,358.58167832817594,0.0
2050-01-01 21:00:00,0.0,302.40719049124573,9106.796699999999,810.4753591714926,314.5149936360515,0.0
2050-01-01 22:00:00,0.0,302.40719049124573,9106.796699999999,810.4753591714926,301.55426107192847,0.0
2050-01-01 23:00:00,0.0,302.40719049124573,9106.796699999999,810.4753591714926,284.2731961497161,0.0
2050-01-02 00:00:00,0.0,302.40719049124573,9106.796699999999,816.302850819085,279.44412261394996,0.0
2050-01-02 01:00:00,0.0,302.40719049124573,9106.796699999999,816.302850819085,292.87894552683736,0.0
2050-01-02 02:00:00,0.0,302.40719049124573,9106.796699999999,816.302850819085,311.6876447028506,0.0
2050-01-02 03:00:00,0.0,302.40719049124573,9106.796699999999,816.302850819085,340.34864139636596,0.0
2050-01-02 04:00:00,0.0,302.40719049124573,9106.796699999999,816.302850819085,415.58352627046753,0.0
2050-01-02 05:00:00,0.0,302.40719049124573,9106.796699999999,816.302850819085,498.87944596437836,0.0
2050-01-02 06:00:00,0.0,302.40719049124573,9106.796699999999,816.302850819085,495.296832398945,0.0
2050-01-02 07:00:00,0.0,302.40719049124573,9106.796699999999,816.302850819085,480.9662899671632,0.0
2050-01-02 08:00:00,0.0,302.40719049124573,9106.796699999999,816.302850819085,450.5141187460033,0.0
2050-01-02 09:00:00,0.0,302.40719049124573,9106.796699999999,816.302850819085,431.7053313999419,0.0
2050-01-02 10:00:00,0.0,302.40719049124573,9106.796699999999,816.302850819085,418.2705084870546,0.0
2050-01-02 11:00:00,0.0,302.40719049124573,9106.796699999999,816.302850819085,385.13135504930756,0.0
2050-01-02 12:00:00,0.0,302.40719049124573,9106.796699999999,816.302850819085,361.84432278896645,0.0
2050-01-02 13:00:00,0.0,302.40719049124573,9106.796699999999,816.302850819085,355.574727006946,0.0
2050-01-02 14:00:00,0.0,302.40719049124573,9106.796699999999,816.302850819085,358.261709223533,0.0
2050-01-02 15:00:00,0.0,302.40719049124573,9106.796699999999,816.302850819085,369.9051812686795,0.0
2050-01-02 16:00:00,0.0,302.40719049124573,9106.796699999999,816.302850819085,378.86175926728714,0.0
2050-01-02 17:00:00,0.0,302.40719049124573,9106.796699999999,816.302850819085,377.07040839954635,0.0
2050-01-02 18:00:00,0.0,302.40719049124573,9106.796699999999,816.302850819085,365.4269363543998,0.0
2050-01-02 19:00:00,0.0,302.40719049124573,9106.796699999999,816.302850819085,354.6790956580996,0.0
2050-01-02 20:00:00,0.0,302.40719049124573,9106.796699999999,816.302850819085,353.7834643092532,0.0
2050-01-02 21:00:00,0.0,302.40719049124573,9106.796699999999,816.302850819085,312.583364221745,0.0
2050-01-02 22:00:00,0.0,302.40719049124573,9106.796699999999,816.302850819085,283.0267361793834,0.0
2050-01-02 23:00:00,0.0,302.40719049124573,9106.796699999999,816.302850819085,286.60934974481677,0.0
2050-01-03 00:00:00,0.0,302.40719049124573,9106.796699999999,967.9858670168576,338.3127949851766,0.0
2050-01-03 01:00:00,0.0,302.40719049124573,9106.796699999999,967.9858670168576,337.34063203455844,0.0
2050-01-03 02:00:00,0.0,302.40719049124573,9106.796699999999,967.9858670168576,366.505520553104,0.0
2050-01-03 03:00:00,0.0,302.40719049124573,9106.796699999999,967.9858670168576,399.55906087412234,0.0
