snapshot,Biomass gasification,Imports,Methane Reformation with CCUS,Networked Electrolysis,Non-networked Electrolysis,Nuclear Electrolysis
2050-01-03 10:00:00,808.6713,3652.968036,2968.036533,20287.392584,15329.747900999999,0.0
2050-01-03 11:00:00,808.6713,3652.968036,2968.036533,21607.564985999998,16031.132001000002,0.0
2050-01-03 12:00:00,808.6713,3652.968036,2968.036533,21636.755505,16124.442585,0.0
2050-01-03 13:00:00,808.6713,3652.968036,2968.036533,25261.235523,16415.747517,0.0
2050-01-03 14:00:00,808.6713,3652.968036,2968.036533,27497.753266,16440.63921,0.0
2050-01-03 15:00:00,808.6713,3652.968036,2968.036533,27279.564099,16452.016316999998,0.0
2050-01-03 16:00:00,808.6713,3652.968036,2968.036533,27593.083236,16284.586965000002,0.0
2050-01-03 17:00:00,808.6713,3652.968036,2968.036533,27948.942664000002,15992.610027,0.0
2050-01-03 18:00:00,808.6713,3652.968036,2968.036533,28242.766198,15732.555687,0.0
2050-01-03 19:00:00,808.6713,3652.968036,2968.036533,30397.860311,15277.481514000001,0.0
2050-01-03 20:00:00,808.6713,3652.968036,2968.036533,30420.558086,15121.06809,0.0
2050-01-03 21:00:00,808.6713,3652.968036,2968.036533,30425.611385,15323.585583,0.0
2050-01-03 22:00:00,808.6713,3652.968036,2968.036533,30432.449739,15812.725575,0.0
2050-01-03 23:00:00,808.6713,3652.968036,2968.036533,30432.941913,16012.990547999998,0.0
2050-01-04 00:00:00,808.6713,3652.968036,2968.036533,30432.634229000003,16010.501231999999,0.0
2050-01-04 01:00:00,808.6713,3652.968036,2968.036533,30432.756353,15886.379298,0.0
2050-01-04 02:00:00,808.6713,3652.968036,2968.036533,30431.807126,15664.329423,0.0
2050-01-04 03:00:00,808.6713,3652.968036,2968.036533,30431.431923,15477.02184,0.0
2050-01-04 04:00:00,808.6713,3652.968036,2968.036533,30428.739042,15306.29943,0.0
2050-01-04 05:00:00,808.6713,3652.968036,2968.036533,30420.629911,15236.621598,0.0
2050-01-04 06:00:00,808.6713,3652.968036,2968.036533,30414.164064999997,15286.605062999999,0.0
2050-01-04 07:00:00,808.6713,3652.968036,2968.036533,30395.848860000002,15009.881259,0.0
2050-01-04 08:00:00,808.6713,3652.968036,2968.036533,30389.318462000003,14733.360005999999,0.0
2050-01-04 09:00:00,808.6713,3652.968036,2968.036533,30407.110417,14569.001043,0.0
2050-01-04 10:00:00,808.6713,3652.968036,2968.036533,30348.111149,14370.091233,0.0
2050-01-04 11:00:00,808.6713,3652.968036,2968.036533,30388.92111,14598.629697,0.0
2050-01-04 12:00:00,808.6713,3652.968036,2968.036533,30400.41969,14681.255214,0.0
2050-01-04 13:00:00,808.6713,3652.968036,2968.036533,30414.265214,15165.981105,0.0
2050-01-04 14:00:00,808.6713,3652.968036,2968.036533,30412.18597,15637.329717,0.0
2050-01-04 15:00:00,808.6713,3652.968036,2968.036533,30325.7977,15908.683202999999,0.0
2050-01-04 16:00:00,808.6713,3652.968036,2968.036533,28071.722351,16077.053181000001,0.0
2050-01-04 17:00:00,808.6713,3652.968036,2968.036533,27496.849351,16223.068044,0.0
2050-01-04 18:00:00,808.6713,3652.968036,2968.036533,28063.670854,16311.059985,0.0
2050-01-04 19:00:00,808.6713,3652.968036,2968.036533,28074.328955,16318.050873,0.0
2050-01-04 20:00:00,808.6713,3652.968036,2968.036533,28098.510656,16362.895395,0.0
2050-01-04 21:00:00,808.6713,3652.968036,2968.036533,27012.198794,16513.181925,0.0
2050-01-04 22:00:00,808.6713,3652.968036,2968.036533,25482.431848,16470.371967,0.0
2050-01-04 23:00:00,808.6713,3652.968036,2968.036533,22638.100027,16447.233777,0.0
2050-01-05 00:00:00,808.6713,3652.968036,2968.036533,23809.237232,16413.616260000003,0.0
2050-01-05 01:00:00,808.6713,3652.968036,2968.036533,28864.028546,16446.531924000003,0.0
2050-01-05 02:00:00,808.6713,3652.968036,2968.036533,30200.870660999997,16490.620212,0.0
2050-01-05 03:00:00,808.6713,3652.968036,2968.036533,29909.062986999998,16546.475445,0.0
2050-01-05 04:00:00,808.6713,3652.968036,2968.036533,30000.329541,16556.733426,0.0
2050-01-05 05:00:00,808.6713,3652.968036,2968.036533,30143.285088999997,16486.087884,0.0
2050-01-05 06:00:00,808.6713,3652.968036,2968.036533,29093.832821,16249.159689,0.0
2050-01-05 07:00:00,808.6713,3652.968036,2968.036533,28110.735752,15939.964361999999,0.0
2050-01-05 08:00:00,808.6713,3652.968036,2968.036533,29196.413161,15718.036332,0.0
2050-01-05 09:00:00,808.6713,3652.968036,2968.036533,30253.558704,15719.261480999998,0.0
2050-01-05 10:00:00,808.6713,3652.968036,2968.036533,29140.438189,15973.660251000001,0.0
2050-01-05 11:00:00,808.6713,3652.968036,2968.036533,30372.524924999998,15929.711607,0.0
2050-01-05 12:00:00,808.6713,3652.968036,2968.036533,30405.101928999997,15936.174258,0.0
2050-01-05 13:00:00,808.6713,3652.968036,2968.036533,30410.813123,16102.271154,0.0
2050-01-05 14:00:00,808.6713,3652.968036,2968.036533,30398.105339,16026.168048000001,0.0
2050-01-05 15:00:00,808.6713,3652.968036,2968.036533,30394.089891,15787.795329,0.0
2050-01-05 16:00:00,808.6713,3652.968036,2968.036533,30398.569156999998,15438.661611,0.0
2050-01-05 17:00:00,808.6713,3652.968036,2968.036533,30376.305725,15189.644585999999,0.0
2050-01-05 18:00:00,808.6713,3652.968036,2968.036533,30330.010954,14876.317155,0.0
2050-01-05 19:00:00,808.6713,3652.968036,2968.036533,30306.958078,14605.344051,0.0
2050-01-05 20:00:00,808.6713,3652.968036,2968.036533,30230.916364,14294.607828,0.0
2050-01-05 21:00:00,808.6713,3652.968036,2968.036533,30140.920455,14271.007418999998,0.0
2050-01-05 22:00:00,808.6713,3652.968036,2968.036533,29364.360525,13513.335765,0.0
2050-01-05 23:00:00,808.6713,3652.968036,2968.036533,28796.505197,12849.130167000001,0.0
2050-01-06 00:00:00,808.6713,3652.968036,2968.036533,28107.873636,12228.135564,0.0
2050-01-06 01:00:00,808.6713,3652.968036,2968.036533,27136.390978,11417.889618,0.0
2050-01-06 02:00:00,808.6713,3652.968036,2968.036533,26312.928643,10453.477467,0.0
2050-01-06 03:00:00,808.6713,3652.968036,2968.036533,25330.618865,9745.475523000001,0.0
2050-01-06 04:00:00,808.6713,3652.968036,2968.036533,24400.038889,8763.752628,0.0
2050-01-06 05:00:00,808.6713,3652.968036,2968.036533,22831.203913,7600.415798999999,0.0
2050-01-06 06:00:00,808.6713,3652.968036,2968.036533,20801.441048,6273.962742,0.0
2050-01-06 07:00:00,808.6713,3652.968036,2968.036533,19949.680546,5134.107081,0.0
2050-01-06 08:00:00,808.6713,3652.968036,2968.036533,20399.334672,4274.330964000001,0.0
2050-01-06 09:00:00,808.6713,3652.968036,2968.036533,20244.310553,3781.9396050000005,0.0
2050-01-06 10:00:00,808.6713,3652.968036,2968.036533,17466.365689,3083.4553379999998,0.0
2050-01-06 11:00:00,808.6713,3652.968036,2968.036533,16647.589787,2825.324229,0.0
2050-01-06 12:00:00,808.6713,3652.968036,2968.036533,18134.282249,3568.346208,0.0
2050-01-06 13:00:00,808.6713,3652.968036,2968.036533,19754.507669,5300.395917,0.0
2050-01-06 14:00:00,808.6713,3652.968036,2968.036533,20648.813651,6707.527119,0.0
2050-01-06 15:00:00,808.6713,3652.968036,2968.036533,21703.629912,7474.240625999999,0.0
2050-01-06 16:00:00,808.6713,3652.968036,2968.036533,23482.940424,8832.517014,0.0
2050-01-06 17:00:00,808.6713,3652.968036,2968.036533,25780.329633,10285.573124999999,0.0
2050-01-06 18:00:00,808.6713,3652.968036,2968.036533,27538.473678000002,11206.902621000001,0.0
2050-01-06 19:00:00,808.6713,3652.968036,2968.036533,28238.77679,11904.195249,0.0
2050-01-06 20:00:00,808.6713,3652.968036,2968.036533,29097.499547,12717.904599,0.0
2050-01-06 21:00:00,808.6713,3652.968036,2968.036533,29609.448248,13389.918117000001,0.0
2050-01-06 22:00:00,808.6713,3652.968036,2968.036533,29588.053789999998,14043.556788000002,0.0
2050-01-06 23:00:00,808.6713,3652.968036,2968.036533,29483.380363,14006.683548,0.0
2050-01-07 00:00:00,808.6713,3652.968036,2968.036533,29476.043788000003,14228.091575999999,0.0
2050-01-07 01:00:00,808.6713,3652.968036,2968.036533,29817.666252,14603.031524999999,0.0
2050-01-07 02:00:00,808.6713,3652.968036,2968.036533,30009.607000999997,14667.454221,0.0
2050-01-07 03:00:00,808.6713,3652.968036,2968.036533,30059.839204,14699.353949999999,0.0
2050-01-07 04:00:00,808.6713,3652.968036,2968.036533,29860.511296,14665.083465,0.0
2050-01-07 05:00:00,808.6713,3652.968036,2968.036533,30133.997793000002,14751.664764000001,0.0
2050-01-07 06:00:00,808.6713,3652.968036,2968.036533,30034.224841,14396.212113000001,0.0
2050-01-07 07:00:00,808.6713,3652.968036,2968.036533,30075.781571,14111.30748,0.0
2050-01-07 08:00:00,808.6713,3652.968036,2968.036533,30159.150208,13851.353172,0.0
2050-01-07 09:00:00,808.6713,3652.968036,2968.036533,30111.364769,13761.71055,0.0
2050-01-07 10:00:00,808.6713,3652.968036,2968.036533,29913.992208,13000.513383000001,0.0
2050-01-07 11:00:00,808.6713,3652.968036,2968.036533,29460.999298,12052.841085,0.0
2050-01-07 12:00:00,808.6713,3652.968036,2968.036533,29261.40846,12911.143415999999,0.0
2050-01-07 13:00:00,808.6713,3652.968036,2968.036533,29309.924715,13552.803063000001,0.0
2050-01-07 14:00:00,808.6713,3652.968036,2968.036533,29274.440918,13765.111266,0.0
2050-01-07 15:00:00,808.6713,3652.968036,2968.036533,29312.952774999998,13084.803111000001,0.0
2050-01-07 16:00:00,808.6713,3652.968036,2968.036533,28955.644741,12438.858263999999,0.0
2050-01-07 17:00:00,808.6713,3652.968036,2968.036533,28937.485827,12340.592682000002,0.0
2050-01-07 18:00:00,808.6713,3652.968036,2968.036533,28880.727836,12337.972257000001,0.0
2050-01-07 19:00:00,808.6713,3652.968036,2968.036533,28914.369018999998,12104.07837,0.0
2050-01-07 20:00:00,808.6713,3652.968036,2968.036533,28478.456345000002,11487.518832,0.0
2050-01-07 21:00:00,808.6713,3652.968036,2968.036533,27923.791368,11165.448042,0.0
2050-01-07 22:00:00,808.6713,3652.968036,2968.036533,27716.373348,10483.095336,0.0
2050-01-07 23:00:00,808.6713,3652.968036,2968.036533,27388.195867,10571.632712999999,0.0
2050-01-08 00:00:00,808.6713,3652.968036,2968.036533,26879.261675,10303.078937999999,0.0
2050-01-08 01:00:00,808.6713,3652.968036,2968.036533,26609.60069,9910.497969,0.0
2050-01-08 02:00:00,808.6713,3652.968036,2968.036533,26019.802918,9267.319551,0.0
2050-01-08 03:00:00,808.6713,3652.968036,2968.036533,24954.072432,8867.660178,0.0
2050-01-08 04:00:00,808.6713,3652.968036,2968.036533,24123.29507,8192.646687,0.0
2050-01-08 05:00:00,808.6713,3652.968036,2968.036533,23296.221698,7519.200825,0.0
2050-01-08 06:00:00,808.6713,3652.968036,2968.036533,21905.472644,6589.487292,0.0
2050-01-08 07:00:00,808.6713,3652.968036,2968.036533,21420.981877000002,5904.1359059999995,0.0
2050-01-08 08:00:00,808.6713,3652.968036,2968.036533,21083.596066000002,5178.342156,0.0
2050-01-08 09:00:00,808.6713,3652.968036,2968.036533,20153.841812,4566.7929269999995,0.0
2050-01-08 10:00:00,808.6713,3652.968036,2968.036533,19050.989063,3579.20106,0.0
2050-01-08 11:00:00,808.6713,3652.968036,2968.036533,18211.671394999998,3304.6305570000004,0.0
2050-01-08 12:00:00,808.6713,3652.968036,2968.036533,18387.306715,3747.267462,0.0
2050-01-08 13:00:00,808.6713,3652.968036,2968.036533,18664.088259,4540.447992,0.0
2050-01-08 14:00:00,808.6713,3652.968036,2968.036533,17701.420367,4816.706289,0.0
2050-01-08 15:00:00,808.6713,3652.968036,2968.036533,16056.806212,5136.923016,0.0
2050-01-08 16:00:00,808.6713,3652.968036,2968.036533,14869.374123,5343.523445999999,0.0
2050-01-08 17:00:00,808.6713,3652.968036,2968.036533,15117.326643,5421.090408,0.0
2050-01-08 18:00:00,808.6713,3652.968036,2968.036533,16259.566807000001,5739.219834,0.0
2050-01-08 19:00:00,808.6713,3652.968036,2968.036533,18176.134806000002,6444.8471819999995,0.0
2050-01-08 20:00:00,808.6713,3652.968036,2968.036533,20581.30254,7041.416676,0.0
2050-01-08 21:00:00,808.6713,3652.968036,2968.036533,23348.164471,7542.507732,0.0
2050-01-08 22:00:00,808.6713,3652.968036,2968.036533,25244.503348000002,8452.444257000001,0.0
2050-01-08 23:00:00,808.6713,3652.968036,2968.036533,25267.548048999997,9024.081117,0.0
2050-01-09 00:00:00,808.6713,3652.968036,2968.036533,25282.132363,9442.145847,0.0
2050-01-09 01:00:00,808.6713,3652.968036,2968.036533,25849.297470999998,9732.164679,0.0
2050-01-09 02:00:00,808.6713,3652.968036,2968.036533,25994.734638,9798.804084,0.0
2050-01-09 03:00:00,808.6713,3652.968036,2968.036533,25886.326196,9898.615899,0.0
2050-01-09 04:00:00,808.6713,3652.968036,2968.036533,25901.655745,10345.041726,0.0
2050-01-09 05:00:00,808.6713,3652.968036,2968.036533,25771.566294,10499.920698,0.0
2050-01-09 06:00:00,808.6713,3652.968036,2968.036533,26138.419753000002,10501.465602,0.0
2050-01-09 07:00:00,808.6713,3652.968036,2968.036533,26814.576073,10236.097494,0.0
2050-01-09 08:00:00,808.6713,3652.968036,2968.036533,27030.839151,9943.715205,0.0
2050-01-09 09:00:00,808.6713,3652.968036,2968.036533,27026.116756,9679.006932,0.0
2050-01-09 10:00:00,808.6713,3652.968036,2968.036533,25540.658919,8524.371291,0.0
2050-01-09 11:00:00,808.6713,3652.968036,2968.036533,25044.471551000002,8394.413841000001,0.0
2050-01-09 12:00:00,808.6713,3652.968036,2968.036533,24307.872741,7524.219231,0.0
2050-01-09 13:00:00,808.6713,3652.968036,2968.036533,23131.689532,7367.615091,0.0
2050-01-09 14:00:00,808.6713,3652.968036,2968.036533,21697.961469,5683.724988,0.0
2050-01-09 15:00:00,808.6713,3652.968036,2968.036533,20243.9312,4772.20626,0.0
2050-01-09 16:00:00,808.6713,3652.968036,2968.036533,19691.769407,4039.65504,0.0
2050-01-09 17:00:00,808.6713,3652.968036,2968.036533,18063.672607,3420.453765,0.0
2050-01-09 18:00:00,808.6713,3652.968036,2968.036533,16653.517936,3007.183125,0.0
2050-01-09 19:00:00,808.6713,3652.968036,2968.036533,15696.638903000001,2805.719199,0.0
2050-01-09 20:00:00,808.6713,3652.968036,2968.036533,14473.896786,2997.426726,0.0
2050-01-09 21:00:00,808.6713,3652.968036,2968.036533,13913.285539,3440.770602,0.0
2050-01-09 22:00:00,808.6713,3652.968036,2968.036533,14817.471964,4303.654554,0.0
2050-01-09 23:00:00,808.6713,3652.968036,2968.036533,15630.944831,4741.796604,0.0
2050-01-10 00:00:00,808.6713,3652.968036,2968.036533,15780.258487,5119.810716,0.0
