snapshot,St Fergus,Grangemouth,Teesside,Humberside,Theddlethorpe,Merseyside,Barrow,Bacton,Grain LNG,Southampton,South Wales
2050-01-23 08:00:00,2641.5367514285235,4227.194529886924,3937.913235523142,7275.242532165205,1907.96504406824,3842.5271885084862,0.0,3166.042733180907,1814.4643147372024,984.9115972542614,1584.5932732471038
2050-01-23 09:00:00,2629.4325038816573,4198.951285610904,3903.283796679888,7239.5237601343215,1860.589185142516,3755.516175555735,0.0,3137.63148753942,1758.7888414519723,954.4367633484076,1536.3391006551774
2050-01-23 10:00:00,2617.5691196982534,4171.270055849628,3869.34345173382,7204.515758726459,1814.1560621186773,3670.2366015178673,0.0,3109.785599484916,1704.221258740352,924.5683505329256,1489.0451415971004
2050-01-23 11:00:00,2601.1057995955666,4132.855642276692,3822.2429992318775,7155.933674186095,1749.71885298081,3551.890528938489,0.0,3071.142682632726,1628.4955157716656,883.1186905085658,1423.4133138775107
2050-01-23 12:00:00,2592.010249060256,4111.632691027632,3796.221240358493,7129.093352653652,1714.1189929032394,3486.507442350401,0.0,3049.793489343119,1586.6590382143054,860.2188455762234,1387.153458512677
2050-01-23 13:00:00,2590.142866573609,4107.275465225456,3790.878784549661,7123.582839994625,1706.8100834559398,3473.0838205098657,0.0,3045.4103451345004,1578.0697059698964,855.5173413398867,1379.7090472465577
2050-01-23 14:00:00,2593.015582376223,4113.97846876489,3799.097431418498,7132.060019634731,1718.0538537168668,3493.734250116748,0.0,3052.153220642477,1591.283233808388,862.7499707622796,1391.1612687588963
2050-01-23 15:00:00,2599.6263273658574,4129.403540407371,3818.010328601122,7151.56785705501,1743.928218960162,3541.255388105155,0.0,3067.6700463721672,1621.690440422497,879.393826960118,1417.5153257505383
2050-01-23 16:00:00,2611.6252773128185,4157.4010902836135,3852.338518086899,7186.975903371484,1790.8919445236927,3627.509472484383,0.0,3095.8341361318226,1676.8815801142673,909.6035533609112,1465.3497243301065
2050-01-23 17:00:00,2619.511718571576,4175.802786554046,3874.901096570495,7210.248229583072,1821.759367472062,3684.200914051477,0.0,3114.3452925644847,1713.1565611006845,929.4592268786854,1496.789406653414
2050-01-23 18:00:00,2620.6586000646216,4178.478843371154,3878.182247453285,7213.632595148792,1826.248245909876,3692.445236555652,0.0,3117.037267567016,1718.4318307678152,932.3467275576792,1501.361505604106
2050-01-23 19:00:00,2616.6719179132,4169.176585017835,3866.776617717472,7201.868180188268,1810.6444266343528,3663.7870939513455,0.0,3107.6796759067297,1700.0944318705426,922.3094678329732,1485.4684029672806
2050-01-23 20:00:00,2609.292806686856,4151.958658823033,3845.665476364749,7180.092948752873,1781.76268647637,3610.742578791753,0.0,3090.359331056232,1666.1529986372627,903.731097874415,1456.0512165364553
2050-01-23 21:00:00,2575.075086863304,4072.1173125680793,3747.770879331982,7079.118895713901,1647.8350002782909,3364.7695473205367,0.0,3010.0430586539687,1508.7629800886991,817.5812298861499,1319.6406092950865
2050-01-23 22:00:00,2530.213042049837,3967.4392080033226,3619.423583786663,6946.734198083817,1472.2455720240218,3042.280111505735,0.0,2904.742289627244,1302.4126416754946,704.6321713780578,1140.795881865806
2050-01-23 23:00:00,2485.7713448753543,3863.7419145961967,3492.278874589712,6815.589916384793,1298.3013786649574,2722.8123318259995,0.0,2800.4281659892367,1097.995761220266,592.7414210738567,963.6268907796264
2050-01-24 00:00:00,2487.416325578336,4040.100221048328,3587.012618163929,7461.9648236449,1281.604483778377,2798.7371451361146,0.0,2790.4150581991184,1078.3737945418036,582.0010332487032,947.0421966603898
2050-01-24 01:00:00,2492.563352620696,4052.1099508138336,3601.737916659177,7477.153333698996,1301.74987704645,2835.7363914681914,0.0,2802.49622632276,1102.0483902145809,594.9596904157459,967.5610707395678
2050-01-24 02:00:00,2506.873805071623,4085.501006532664,3642.6791594791,7519.382459200137,1357.760791715323,2938.606640836958,0.0,2836.0859045121647,1167.8716650646943,630.9890809145013,1024.610386672833
2050-01-24 03:00:00,2538.02721458411,4158.192295395133,3731.806970629232,7611.313950856502,1479.6948093735318,3162.551971442428,0.0,3190.7316971497453,2327.9979312752325,709.4239424635701,1601.2446642533846
2050-01-24 04:00:00,2594.440955682041,4289.824357956972,3893.202892986736,7777.786881113783,1700.4974184890302,3568.0804223750206,0.0,3041.6246475430653,3633.135739547221,851.456677940169,1909.9336875856973
2050-01-24 05:00:00,2659.530905647619,4441.700907876655,4079.420865885606,7969.862685522138,1955.2585901448529,4035.977535154683,0.0,3194.4046159057407,1870.0430550673875,1015.33348287671,1633.1853559186052
2050-01-24 06:00:00,2671.40987200037,4469.418496033073,4113.4057903710745,8004.916668801447,2001.752701565852,4121.369121139896,0.0,3222.287078628701,1924.682310524449,1045.2411268811522,1680.5414340539814
2050-01-24 07:00:00,2659.578575037904,4441.812136453987,4079.557244807896,7970.00335449622,1955.445167484789,4036.32020510748,0.0,3194.516506112193,1870.2623182520715,1015.4534999819208,1633.375392265537
2050-01-24 08:00:00,2649.489940890503,4418.271990110051,4050.694340454139,7940.232513985997,1915.958391766602,3963.7983673743834,0.0,4492.2468912126205,3886.3425823093194,990.0533709124708,2129.3891492304274
2050-01-24 09:00:00,2636.8286997830987,4388.729094192774,4014.4713804633634,7902.87009364616,1866.4024676823915,3872.7834232625087,0.0,4608.38412499374,4580.84162143316,958.1761957063152,2078.914494671427
2050-01-24 10:00:00,2626.82207752186,4365.380308916549,3985.843106604833,7873.3412643683005,3014.9918683174915,3800.85112546252,0.0,4857.70478136672,3782.0780242252495,932.9825477584228,2039.0226074817056
2050-01-24 11:00:00,2613.522409623824,4334.3477504878,3947.79365046744,7834.094892059978,1775.1819675734305,3705.246869909857,0.0,4553.67930074563,4200.161895007264,899.4980070113531,1986.0028334162555
2050-01-24 12:00:00,2607.904199264879,4321.238592983596,3931.720328166296,7817.515953612486,1753.192369265081,3664.8605367304767,0.0,4540.492165076477,4174.320014333631,885.3530527815198,1963.6055640883933
2050-01-24 13:00:00,2610.409210293527,4327.083618717107,3938.8869963860566,7824.90806266517,1762.9969480826492,3682.867731825962,0.0,4546.371959206099,3706.584347533082,891.6599128101833,1973.591912603907
2050-01-24 14:00:00,2614.9833055099584,4337.756507555447,3951.973175427532,7838.405891724819,1780.899894040045,3715.748475266068,0.0,4557.108334373444,2144.396932730056,903.1761009458432,1534.3329038248276
2050-01-24 15:00:00,2616.9108326182622,4342.254070808155,3957.487700957292,7844.093886876792,1788.4442087118102,3729.604444878223,0.0,3094.366231908157,1674.0050338543372,908.0290311463488,1463.2783582406214
2050-01-24 16:00:00,2633.854428356497,4381.789127530705,4005.962189778695,7894.093230595946,1854.761210101705,3851.40296416144,0.0,3415.658566753594,3814.424476122429,950.6878799423118,2067.057416716044
2050-01-24 17:00:00,2643.846750394144,4405.104545618548,4034.5495516584815,7923.579860932939,1893.87102154294,3923.232465241899,0.0,4624.856983720629,4339.643677572701,975.8455242528776,2106.892295367675
2050-01-24 18:00:00,2646.004389732879,4410.139037408929,4040.722412816289,7929.946900880423,1902.3159923293283,3938.742589578263,0.0,4629.921422548502,4349.568093848705,981.2778074428978,2115.493829716616
2050-01-24 19:00:00,2644.9687378063204,4407.722516246958,4037.7594822487495,7926.89076583982,1898.262464889573,3931.2978374077993,0.0,3442.367526651234,4139.025186181967,1862.113538791316,2111.365152852082
2050-01-24 20:00:00,2634.4188969664715,4383.106220953977,4007.577096540337,7895.758937243153,1856.9705325011837,3855.4606294846,0.0,3135.461385900834,3817.0208421413217,952.1090411559616,2069.3076983318933
2050-01-24 21:00:00,2597.423357968289,4296.783296624885,3901.7353455144735,7786.587737751459,1712.170500142888,3589.519329911763,0.0,3048.6249805772554,1584.3691956851071,858.9654647492591,1385.5905910746185
2050-01-24 22:00:00,2555.4759978435663,4198.906123000533,3781.7267670009614,7662.804066953988,1547.9891077943855,3287.982015757032,0.0,2950.1655969682347,1391.4254278905853,753.3547006236566,1218.3653961670557
2050-01-24 23:00:00,2503.2617033152637,4077.072769101158,3632.345179082288,7508.72340429497,1343.623074969851,2912.6411579358205,0.0,2827.60753277657,1151.2572101751116,621.8949013176364,1010.2105670313292
2050-01-25 00:00:00,2501.8157049501574,4071.476725956203,3627.048725574753,7496.193620147405,1338.2614387472522,2901.421040025624,0.0,2824.392165979752,1144.9562872779793,618.4459934339086,1004.744097906965
2050-01-25 01:00:00,2511.4265323945738,4093.901989993176,3654.544657059207,7524.554487122913,1375.878085581615,2970.508178901044,0.0,2846.9508238627827,1189.1628655521586,642.6431497571247,1043.0581297754045
2050-01-25 02:00:00,2522.470548485516,4119.671360872038,3686.140844953117,7557.144591673434,1419.1042131266795,3049.8977504889203,0.0,2872.873480584185,1239.9616302380364,670.4486415666639,1087.0856380114103
2050-01-25 03:00:00,2542.82108717989,4167.155951158913,3744.362368630282,7617.197581296755,1498.755942531108,3196.186974918255,0.0,2920.64052694901,1333.5672731358525,721.6851421590779,1168.2140520408548
2050-01-25 04:00:00,2603.4282241821843,4308.5726041642665,3917.755314879893,7796.044924070244,1735.9714457166965,3631.859523940208,0.0,3062.8983790238635,1612.3397473438188,874.2755800613901,1409.8273566174344
2050-01-25 05:00:00,2710.0019417365497,4557.244611791119,4222.655559199726,8110.536370735494,2153.099514892121,4397.961430121623,0.0,3313.0495806280933,2102.543053384272,1142.5959633502805,1834.68867416072
2050-01-25 06:00:00,2729.4862411968065,4602.7079771983845,4278.3988306381325,8168.033150102219,2229.360795812032,4538.023720334007,0.0,3358.783379112823,2192.164286747251,1191.6515355801282,1912.363783278216
2050-01-25 07:00:00,2715.143001202723,4569.24041721219,4237.363784860517,8125.707270897479,2173.221551148827,4434.917778714962,0.0,3325.116741580098,2126.1902002109086,1155.539595965619,1855.183758206676
2050-01-25 08:00:00,2703.9861887227053,4543.207854758814,4205.444894077217,8092.784312240024,2129.5539400835746,4354.717373737159,0.0,3298.9293277224,2074.872610019986,1127.4501169681955,1810.7065816699212
2050-01-25 09:00:00,2689.258249271005,4508.842662704848,4163.30924900262,8049.323212347354,2071.9089870182333,4248.84603184354,0.0,3264.359718671109,2007.1290351868736,1090.3696204872515,1751.992933467163
2050-01-25 10:00:00,2671.613942576757,4467.6726137516025,4112.830073222851,7997.256120525688,2002.849412554612,4122.010473303346,0.0,3222.9447748901703,1925.9711505527007,1045.946593462298,1681.6530451599735
2050-01-25 11:00:00,2655.896774252632,4430.999220995312,4067.8643108190295,7950.875876717324,1941.332631246848,4009.028089942798,0.0,3186.0532350966923,1853.6774551568365,1006.3755179127012,1618.9957878598254
2050-01-25 12:00:00,2650.8293732529464,4419.175285329378,4053.366817081114,7935.92233744146,1921.4988932179735,3972.601232980954,0.0,3174.15896624532,1830.3691125365144,993.6173350350086,1598.794346879329
2050-01-25 13:00:00,2648.52753578908,4413.804331247022,4046.781414777216,7929.1297791014495,1912.4895329470548,3956.054544836304,0.0,3168.7560637220954,1819.7814333164504,987.8220045844366,1589.617959678891
2050-01-25 14:00:00,2651.4936822909667,4420.725339751426,4055.2673605982623,7937.8826660777695,1924.0989896838205,3977.376598164789,0.0,3175.7182409699967,1833.4247109912085,995.2898642457212,1601.4426472260377
2050-01-25 15:00:00,2655.538541633409,4430.16334488379,4066.839431368157,7949.818757783617,1939.9305136872715,4006.4529457258072,0.0,3185.2123868818703,1852.02970542731,1005.47359653938,1617.567676069387
2050-01-25 16:00:00,2668.4325894313038,4460.249456412211,4103.728435656143,7987.868174078607,1990.397639965828,4099.141413605536,0.0,3215.477461838464,1911.33799459858,1037.9369085704298,1668.9704258428949
2050-01-25 17:00:00,2676.3757271150344,4478.7834443409165,4126.453218801671,8011.30780740043,2021.4869719441283,4156.240415687956,0.0,3234.1216968495914,1947.8737600973595,1057.935326536172,1700.6361312267406
2050-01-25 18:00:00,2678.356413427619,4483.405045736947,4132.119829242654,8017.152671576412,2029.2393510125328,4170.478518612761,0.0,3238.770789256838,1956.9842518859427,1062.922095532914,1708.532233715379
2050-01-25 19:00:00,2671.357716636508,4467.074753224355,4112.09702802582,7996.500016033218,2001.846547737832,4120.168600975511,0.0,3222.343358065213,1924.79259728567,1045.301494050606,1680.6315879652636
2050-01-25 20:00:00,2657.6052340427705,4434.9856271723,4072.7520994725314,7955.917419822883,1948.0195194391515,4021.3093008444575,0.0,3190.063353906497,1861.535796374367,1010.6769028717996,1625.8066460532402
2050-01-25 21:00:00,2618.0308712411675,4342.645447301893,3959.532506838397,7839.136295039629,1793.1260060749432,3736.8302053042553,0.0,3097.173900158271,1679.5070192521457,911.040628197202,1468.0415205920956
2050-01-25 22:00:00,2568.0435568535654,4226.008380397489,3816.522159452352,7691.627292093868,1597.4763429848974,3377.497926051669,0.0,2979.8430324173737,1449.5821622123606,785.1876912456357,1268.76465629079
2050-01-25 23:00:00,2517.8433089021382,4108.874468510826,3672.902623449036,7543.489937373694,1400.9932608457714,3016.6349803938933,0.0,2862.012364274697,1218.6778822965653,658.7986519906891,1068.6389219626892
2050-01-26 00:00:00,2504.2303606572204,3917.8651038626513,3550.856315489964,6911.1589057759,1369.067594547454,2859.610835806147,0.0,2842.8665805773144,1181.1592679345151,638.2622564542982,1035.7320788945326
2050-01-26 01:00:00,2514.088416681868,3940.8672345868263,3579.059551329045,6940.249326675562,1407.6518906548538,2930.475169762334,0.0,2866.005536566057,1226.5030146415647,663.0818595582923,1075.031699543595
2050-01-26 02:00:00,2523.872096113006,3963.695819926152,3607.0500007321034,6969.120267547438,1445.9450777951126,3000.8048498529265,0.0,2888.969914857182,1271.5046539992031,687.714204898031,1114.034814278844
2050-01-26 03:00:00,2544.798676538752,4012.524507586223,3666.919541093529,7030.87311527457,1527.8514266374748,3151.2349326343,0.0,2938.0890537883856,1367.759895387294,740.4010043230143,1197.4596467364536
2050-01-26 04:00:00,2606.436462318201,4156.346007738272,3843.261104236439,7212.761829151268,1769.1008750046558,3594.316268840387,0.0,3082.7660579389453,1651.2730078081515,895.5863040849728,1443.1816828787048
2050-01-26 05:00:00,2716.400994645426,4412.929916501798,4157.862241763464,7537.259328601031,2199.5005467064075,4384.792943216136,0.0,3340.876223622809,2157.072922937321,1172.4437332834357,1881.560648722169
2050-01-26 06:00:00,2739.4126954507565,4466.623885047568,4223.69717141374,7605.165217994487,2289.5680281234218,4550.211850015992,0.0,3394.889583947543,2262.9190177461296,1230.3802350955796,1973.2979151647803
2050-01-26 07:00:00,2724.6675268855106,4432.218491728661,4181.5122350030615,7561.653276215393,2231.855640543908,4444.216657167074,0.0,3360.279534499173,2195.0961947774176,1193.256360918367,1914.5155822614315
2050-01-26 08:00:00,2712.51947952536,4403.87304788831,4146.757487837284,7525.805254056431,2184.308349749568,4356.890790597335,0.0,3331.765481372176,2139.2192570620364,1162.6712523316792,1866.0867995798192
2050-01-26 09:00:00,2696.076991041187,4365.507241425239,4099.716633196053,7477.284642137958,2119.95267528092,4238.694465469938,0.0,3293.171460763094,2063.589332541836,1121.2740400213745,1800.538018122397
2050-01-26 10:00:00,2677.5987519263185,4322.391350157213,4046.8516327999705,7422.756675164329,2047.629100757822,4105.86420925264,0.0,3249.799100070538,1978.5956388640905,1074.7514234177456,1726.8736175893298
2050-01-26 11:00:00,2662.716827643239,4287.666860163361,4004.27544747036,7378.841177006343,1989.3814531738929,3998.8859521124687,0.0,3214.868055841021,1910.1437855252225,1037.2832397103018,1667.5461013537886
2050-01-26 12:00:00,2655.8996982895023,4271.760225004642,3984.772098490778,7358.724314033377,1962.6993023594323,3949.8812264406,0.0,3198.866802075441,1878.787280154164,1020.119770112918,1640.369283039141
2050-01-26 13:00:00,2653.527623848628,4266.225384642601,3977.985752915485,7351.724491378904,1953.4150355235895,3932.829641936837,0.0,3193.29903841573,1867.8765344302224,1014.1476042002424,1630.9128927077568
2050-01-26 14:00:00,2656.897111435981,4274.087522346425,3987.6256304781,7361.66760915864,1966.603163738281,3957.0511003110296,0.0,3201.207943051031,1883.3750456287296,1022.6309547079752,1644.3455191438045
2050-01-26 15:00:00,2662.0168644889163,4286.033612803275,4002.272899922378,7376.775635613336,1986.641806985727,3993.854288405048,0.0,3213.22509331564,1906.924190110618,1035.5209442197645,1664.7556641352924
2050-01-26 16:00:00,2671.0771852557104,4307.174361259128,4028.193868795425,7403.511996609158,2022.1037782323888,4058.98412688061,0.0,3234.491594839124,1948.5986225653533,1058.3320912516424,1700.8750743114576
2050-01-26 17:00:00,2677.2843398926493,4321.657722078651,4045.952121099687,7421.828867656186,2046.398496369239,4103.604067973457,0.0,3249.0611080981635,1977.149449110176,1073.9598290235483,1725.6201986982408
2050-01-26 18:00:00,2679.286926111876,4326.330423256847,4051.6813857019306,7427.738356896206,2054.236591371951,4117.999597706757,0.0,3253.7616042481645,1986.3606731138352,1079.0017353607072,1733.6036062317223
2050-01-26 19:00:00,2676.56086549709,4319.96961515568,4043.882309470449,7419.693946265566,2043.5668275052572,4098.403394428137,0.0,3247.3629596847263,1973.8217098825585,1072.138339339498,1722.7360327710337
