name,DACCS,Road Transport,Synthetic Fuels,Industry,Heating (Residential + Commercial),Power Generation
2050-01-02 22:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,3984.8275530742276,9081.190667362662,0.0
2050-01-02 23:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,3984.8275530742276,7556.191992640115,0.0
2050-01-03 00:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4725.276450724097,8143.039136468317,0.0
2050-01-03 01:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4725.276450724097,8251.543666451389,0.0
2050-01-03 02:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4725.276450724097,8642.358991823077,0.0
2050-01-03 03:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4725.276450724097,9334.664302301608,0.0
2050-01-03 04:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4725.276450724097,11527.59023906686,0.0
2050-01-03 05:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4725.276450724097,13753.713080651376,0.0
2050-01-03 06:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4725.276450724097,14185.275135723115,0.0
2050-01-03 07:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4725.276450724097,13523.373238429127,0.0
2050-01-03 08:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4725.276450724097,13392.736703816143,0.0
2050-01-03 09:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4725.276450724097,13054.873752416499,0.0
2050-01-03 10:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4725.276450724097,12812.557596217437,0.0
2050-01-03 11:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4725.276450724097,12333.090285238433,0.0
2050-01-03 12:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4725.276450724097,12176.956207088584,0.0
2050-01-03 13:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4725.276450724097,11968.062494691892,0.0
2050-01-03 14:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4725.276450724097,12115.40945767563,0.0
2050-01-03 15:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4725.276450724097,12246.94356337852,0.0
2050-01-03 16:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4725.276450724097,12751.909035084724,0.0
2050-01-03 17:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4725.276450724097,12900.63339056026,0.0
2050-01-03 18:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4725.276450724097,12942.040073070524,0.0
2050-01-03 19:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4725.276450724097,12790.845192846544,0.0
2050-01-03 20:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4725.276450724097,12427.676026914463,0.0
2050-01-03 21:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4725.276450724097,11265.363169920183,0.0
2050-01-03 22:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4725.276450724097,9861.980969377362,0.0
2050-01-03 23:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4725.276450724097,8276.94554548604,0.0
2050-01-04 00:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4308.053018865467,8351.936992857269,0.0
2050-01-04 01:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4308.053018865467,8550.012769369401,0.0
2050-01-04 02:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4308.053018865467,8870.204062533647,0.0
2050-01-04 03:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4308.053018865467,9469.418378161998,0.0
2050-01-04 04:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4308.053018865467,11538.24426683195,0.0
2050-01-04 05:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4308.053018865467,14903.031964973394,0.0
2050-01-04 06:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4308.053018865467,15605.857108403772,0.0
2050-01-04 07:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4308.053018865467,14940.518871654196,0.0
2050-01-04 08:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4308.053018865467,14846.993991997193,0.0
2050-01-04 09:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4308.053018865467,14329.505640185853,0.0
2050-01-04 10:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4308.053018865467,13785.915250987708,0.0
2050-01-04 11:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4308.053018865467,13370.006465409702,0.0
2050-01-04 12:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4308.053018865467,13136.951514725522,0.0
2050-01-04 13:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4308.053018865467,12849.250707954976,0.0
2050-01-04 14:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4308.053018865467,12834.228030645416,0.0
2050-01-04 15:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4308.053018865467,12927.917964632506,0.0
2050-01-04 16:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4308.053018865467,13416.70969905089,0.0
2050-01-04 17:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4308.053018865467,13616.542263771897,0.0
2050-01-04 18:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4308.053018865467,13631.620929062014,0.0
2050-01-04 19:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4308.053018865467,13272.323486283167,0.0
2050-01-04 20:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4308.053018865467,12761.214149283567,0.0
2050-01-04 21:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4308.053018865467,11609.429589565754,0.0
2050-01-04 22:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4308.053018865467,10159.696394724007,0.0
2050-01-04 23:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4308.053018865467,8484.309331207678,0.0
2050-01-05 00:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,5033.553637741377,8247.01930860194,0.0
2050-01-05 01:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,5033.553637741377,8442.908644260688,0.0
2050-01-05 02:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,5033.553637741377,8770.091822241186,0.0
2050-01-05 03:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,5033.553637741377,9308.262927601425,0.0
2050-01-05 04:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,5033.553637741377,11397.348529929372,0.0
2050-01-05 05:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,5033.553637741377,14770.180951431714,0.0
2050-01-05 06:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,5033.553637741377,15441.576294147337,0.0
2050-01-05 07:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,5033.553637741377,14957.510386138367,0.0
2050-01-05 08:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,5033.553637741377,14669.821658664414,0.0
2050-01-05 09:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,5033.553637741377,14169.484849974586,0.0
2050-01-05 10:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,5033.553637741377,13708.393411405355,0.0
2050-01-05 11:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,5033.553637741377,13231.98216246439,0.0
2050-01-05 12:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,5033.553637741377,12958.174222006735,0.0
2050-01-05 13:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,5033.553637741377,12760.758133794669,0.0
2050-01-05 14:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,5033.553637741377,12822.023179903863,0.0
2050-01-05 15:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,5033.553637741377,12849.38816506,0.0
2050-01-05 16:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,5033.553637741377,13256.606028994393,0.0
2050-01-05 17:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,5033.553637741377,13367.497939370523,0.0
2050-01-05 18:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,5033.553637741377,13415.320844452837,0.0
2050-01-05 19:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,5033.553637741377,13125.708951889193,0.0
2050-01-05 20:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,5033.553637741377,12511.630400527765,0.0
2050-01-05 21:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,5033.553637741377,11350.946926022822,0.0
2050-01-05 22:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,5033.553637741377,10004.822354731903,0.0
2050-01-05 23:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,5033.553637741377,8389.445677539961,0.0
2050-01-06 00:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4404.349674389237,8335.927604539156,0.0
2050-01-06 01:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4404.349674389237,8533.928260170285,0.0
2050-01-06 02:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4404.349674389237,8864.134171910626,0.0
2050-01-06 03:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4404.349674389237,9408.348452369302,0.0
2050-01-06 04:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4404.349674389237,11519.083151973591,0.0
2050-01-06 05:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4404.349674389237,14931.393095333235,0.0
2050-01-06 06:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4404.349674389237,15612.396945383294,0.0
2050-01-06 07:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4404.349674389237,15121.050748330654,0.0
2050-01-06 08:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4404.349674389237,14831.767201026227,0.0
2050-01-06 09:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4404.349674389237,14326.628387005414,0.0
2050-01-06 10:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4404.349674389237,13860.48224774726,0.0
2050-01-06 11:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4404.349674389237,13378.944527698211,0.0
2050-01-06 12:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4404.349674389237,13102.589442720291,0.0
2050-01-06 13:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4404.349674389237,12903.06952898993,0.0
2050-01-06 14:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4404.349674389237,12965.374099966513,0.0
2050-01-06 15:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4404.349674389237,12993.735053986262,0.0
2050-01-06 16:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4404.349674389237,13406.194010091302,0.0
2050-01-06 17:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4404.349674389237,13519.149716783879,0.0
2050-01-06 18:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4404.349674389237,13567.829105713672,0.0
2050-01-06 19:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4404.349674389237,13275.507571231079,0.0
2050-01-06 20:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4404.349674389237,12655.032811898522,0.0
2050-01-06 21:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4404.349674389237,11480.78199489836,0.0
2050-01-06 22:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4404.349674389237,10117.032319157446,0.0
2050-01-06 23:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4404.349674389237,8481.021381943076,0.0
2050-01-07 00:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,5065.8229554052305,8556.479866059219,0.0
2050-01-07 01:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,5065.8229554052305,8759.574722560827,0.0
2050-01-07 02:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,5065.8229554052305,9100.032518476772,0.0
2050-01-07 03:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,5065.8229554052305,9657.742547351585,0.0
2050-01-07 04:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,5065.8229554052305,11825.349484927423,0.0
2050-01-07 05:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,5065.8229554052305,15317.058408193985,0.0
2050-01-07 06:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,5065.8229554052305,16019.491371250311,0.0
2050-01-07 07:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,5065.8229554052305,15519.21398917292,0.0
2050-01-07 08:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,5065.8229554052305,15217.53805343458,0.0
2050-01-07 09:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,5065.8229554052305,14697.016211117523,0.0
2050-01-07 10:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,5065.8229554052305,14218.333349056684,0.0
2050-01-07 11:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,5065.8229554052305,13723.339997963383,0.0
2050-01-07 12:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,5065.8229554052305,13438.533902042804,0.0
2050-01-07 13:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,5065.8229554052305,13234.20404767712,0.0
2050-01-07 14:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,5065.8229554052305,13298.369535689411,0.0
2050-01-07 15:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,5065.8229554052305,13326.367405450983,0.0
2050-01-07 16:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,5065.8229554052305,13748.149462444684,0.0
2050-01-07 17:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,5065.8229554052305,13861.54981068995,0.0
2050-01-07 18:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,5065.8229554052305,13910.453592392223,0.0
2050-01-07 19:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,5065.8229554052305,13609.164458655005,0.0
2050-01-07 20:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,5065.8229554052305,12971.150472499326,0.0
2050-01-07 21:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,5065.8229554052305,11767.099413613834,0.0
2050-01-07 22:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,5065.8229554052305,10370.035037869358,0.0
2050-01-07 23:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,5065.8229554052305,8702.128673916084,0.0
2050-01-08 00:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4670.64589066671,8494.212061992706,0.0
2050-01-08 01:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4670.64589066671,8732.151633342975,0.0
2050-01-08 02:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4670.64589066671,9016.22089217138,0.0
2050-01-08 03:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4670.64589066671,9566.029474013489,0.0
2050-01-08 04:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4670.64589066671,11707.819516138155,0.0
2050-01-08 05:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4670.64589066671,15440.14529426628,0.0
2050-01-08 06:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4670.64589066671,16114.266414019665,0.0
2050-01-08 07:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4670.64589066671,15617.670572301706,0.0
2050-01-08 08:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4670.64589066671,15353.15884086803,0.0
2050-01-08 09:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4670.64589066671,14843.450878613317,0.0
2050-01-08 10:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4670.64589066671,14351.24634614219,0.0
2050-01-08 11:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4670.64589066671,13854.332122380452,0.0
2050-01-08 12:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4670.64589066671,13546.855479176013,0.0
2050-01-08 13:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4670.64589066671,13363.972548166323,0.0
2050-01-08 14:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4670.64589066671,13406.393803420351,0.0
2050-01-08 15:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4670.64589066671,13447.4792824453,0.0
2050-01-08 16:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4670.64589066671,13805.652821620706,3136.6949760373454
2050-01-08 17:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4670.64589066671,14023.73411754209,3576.0010722867887
2050-01-08 18:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4670.64589066671,14017.512662606345,3576.0010722867887
2050-01-08 19:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4670.64589066671,13693.534730385305,3576.0010722867887
2050-01-08 20:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4670.64589066671,13064.769517767723,2928.5002225197645
2050-01-08 21:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4670.64589066671,11875.424164868782,0.0
2050-01-08 22:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4670.64589066671,10454.238139188421,0.0
2050-01-08 23:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4670.64589066671,8722.907091967196,0.0
2050-01-09 00:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4768.6598659356805,8409.236326541932,0.0
2050-01-09 01:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4768.6598659356805,8534.400234437895,0.0
2050-01-09 02:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4768.6598659356805,8804.283461543391,0.0
2050-01-09 03:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4768.6598659356805,9434.424832272101,0.0
2050-01-09 04:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4768.6598659356805,11562.521272392634,0.0
2050-01-09 05:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4768.6598659356805,15090.16575034325,0.0
2050-01-09 06:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4768.6598659356805,15651.408312196167,0.0
2050-01-09 07:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4768.6598659356805,14751.663654264754,0.0
2050-01-09 08:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4768.6598659356805,14673.30719700686,0.0
2050-01-09 09:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4768.6598659356805,14272.45582773738,0.0
2050-01-09 10:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4768.6598659356805,13859.398990536009,0.0
2050-01-09 11:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4768.6598659356805,13381.057787411652,0.0
2050-01-09 12:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4768.6598659356805,13100.832037321079,0.0
2050-01-09 13:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4768.6598659356805,12900.674389632635,0.0
2050-01-09 14:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4768.6598659356805,12788.119415808786,0.0
2050-01-09 15:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4768.6598659356805,12959.296009529016,0.0
2050-01-09 16:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4768.6598659356805,13360.0651161436,0.0
2050-01-09 17:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4768.6598659356805,13547.934945075202,0.0
2050-01-09 18:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4768.6598659356805,13580.92606100215,0.0
2050-01-09 19:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4768.6598659356805,13399.407032466888,0.0
2050-01-09 20:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4768.6598659356805,12909.74153287159,0.0
2050-01-09 21:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4768.6598659356805,11758.93521983772,0.0
2050-01-09 22:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4768.6598659356805,10317.965510589189,0.0
2050-01-09 23:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,4768.6598659356805,8653.759819895786,0.0
2050-01-10 00:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,6387.961437529173,8326.674334328609,0.0
2050-01-10 01:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,6387.961437529173,8437.288332713053,0.0
2050-01-10 02:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,6387.961437529173,8837.728653218177,0.0
2050-01-10 03:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,6387.961437529173,9545.72303022999,0.0
2050-01-10 04:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,6387.961437529173,11788.592802585183,0.0
2050-01-10 05:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,6387.961437529173,14056.9690236521,0.0
2050-01-10 06:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,6387.961437529173,14500.989153843608,0.0
2050-01-10 07:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,6387.961437529173,13824.848939988178,0.0
2050-01-10 08:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,6387.961437529173,13689.766430698528,0.0
2050-01-10 09:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,6387.961437529173,13343.884942442266,0.0
2050-01-10 10:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,6387.961437529173,13096.563637121333,0.0
2050-01-10 11:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,6387.961437529173,12605.835952956286,0.0
2050-01-10 12:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,6387.961437529173,12446.073412815977,0.0
2050-01-10 13:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,6387.961437529173,12232.721470105933,0.0
2050-01-10 14:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,6387.961437529173,12383.9943808225,0.0
2050-01-10 15:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,6387.961437529173,12518.545753742248,0.0
2050-01-10 16:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,6387.961437529173,13034.747792721508,0.0
2050-01-10 17:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,6387.961437529173,13185.927860377396,0.0
2050-01-10 18:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,6387.961437529173,13227.814276119505,0.0
2050-01-10 19:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,6387.961437529173,13073.111550530906,0.0
2050-01-10 20:00:00,2774.6315999999997,596.8786013658885,9106.796699999999,6387.961437529173,12701.93098951611,0.0
