,efh,mfh,ghd
2010-09-27 02:00:00,1.0322717638212937,4.16977720536015,9.380445832608803
2010-09-27 03:00:00,1.1866301584113939,4.523148154966942,10.770141511513813
2010-09-27 04:00:00,1.6062920437032284,6.113317428197508,12.427086359439013
2010-09-27 05:00:00,2.3732603168227877,9.116970499855244,14.351280376384409
2010-09-27 06:00:00,3.0051649946760097,9.275987427178299,15.20647771724903
2010-09-27 07:00:00,2.783274802452741,8.922616477571507,14.832328880620757
2010-09-27 08:00:00,2.5372661110747687,8.692925360327092,13.87023187214806
2010-09-27 09:00:00,2.3394944180062036,8.198206030877582,13.01503453128344
2010-09-27 10:00:00,2.165841224092341,7.897840723711808,11.946037855202665
2010-09-27 11:00:00,2.0838383269663505,7.650481058987054,11.571889018574394
2010-09-27 12:00:00,2.050072428149766,7.509132679144339,10.95721592982795
2010-09-27 13:00:00,2.050072428149766,7.403121394262301,10.770141511513813
2010-09-27 14:00:00,2.112780525951994,7.403121394262301,10.663241843905734
2010-09-27 15:00:00,2.218901922232688,7.615143964026375,10.983940846729967
2010-09-27 16:00:00,2.3250233185133817,8.039189103554527,11.037390680534006
2010-09-27 17:00:00,2.4697343134416,8.463234243082677,11.304639849554198
2010-09-27 18:00:00,2.5324424112438284,8.81660519268947,11.251190015750161
2010-09-27 19:00:00,2.5372661110747687,9.063964857414224,11.144290348142084
2010-09-27 20:00:00,2.4118499154703126,8.975622120012526,10.42271759178756
2010-09-27 21:00:00,2.074190927304469,8.180537483397243,9.006296995980533
2010-09-27 22:00:00,1.3892255513109002,6.979076254734149,7.883850486095718
2010-09-27 23:00:00,1.0419191634831753,5.1768844117395085,7.589876400173505
2010-09-28 00:00:00,0.5645106976501078,3.375150492210427,6.27733614356891
2010-09-28 01:00:00,0.5915762790442909,3.2562024572426584,6.7226876942950815
2010-09-28 02:00:00,0.6302413953216955,3.107517413532948,7.295282545228733
2010-09-28 03:00:00,0.7539697674093905,3.404887500952369,8.73737328091348
2010-09-28 04:00:00,1.1792860464608415,5.12963400798501,10.836887734336868
2010-09-28 05:00:00,2.1304479068849957,7.939781334098538,13.530204255395148
2010-09-28 06:00:00,2.6988251161628436,9.040050657550395,13.911934156017585
2010-09-28 07:00:00,2.567363720819668,8.073597873437276,12.809158887552774
2010-09-28 08:00:00,2.219377674323026,7.687016759792029,11.812419702594198
2010-09-28 09:00:00,2.018319069680522,7.151750602437072,10.667230000726896
2010-09-28 10:00:00,1.8095274417825369,6.809775001904738,9.797734115975798
2010-09-28 11:00:00,1.6703330231838804,6.497536410114347,9.013067098029683
2010-09-28 12:00:00,1.6084688371400329,6.348851366404635,8.525301113901019
2010-09-28 13:00:00,1.5466046510961855,6.155560809582012,7.973913479668615
2010-09-28 14:00:00,1.5388716278407046,5.932533244017446,7.804255746058645
2010-09-28 15:00:00,1.6123353487677732,5.992007261501331,7.613390795747428
2010-09-28 16:00:00,1.716731162716766,6.170429313952983,7.613390795747428
2010-09-28 17:00:00,1.875258139454125,6.497536410114347,7.783048529357398
2010-09-28 18:00:00,2.033785116191484,7.017934063098332,8.376850596992295
2010-09-28 19:00:00,2.153646976651438,7.508594707340378,8.270814513486064
2010-09-28 20:00:00,2.076316744096629,7.701885264163,8.164778429979831
2010-09-28 21:00:00,1.8133939534102774,7.359909663630667,7.146832028320008
2010-09-28 22:00:00,1.1560869766943986,6.066349783356186,5.662326859232767
2010-09-28 23:00:00,0.6921055813655429,4.445682806920342,5.7047412926352585
2010-09-29 00:00:00,0.507797416707676,3.10394673759083,5.583080709597889
2010-09-29 01:00:00,0.5321438681936603,2.994556544195558,5.979177651832873
2010-09-29 02:00:00,0.5669245131736381,2.857818802451469,6.48844514899214
2010-09-29 03:00:00,0.6782225771095671,3.131294285939648,7.771044771467332
2010-09-29 04:00:00,1.060809671889323,4.7174520901710855,9.638358927717976
2010-09-29 05:00:00,1.916413538396777,7.301795409134375,12.033802340281934
2010-09-29 06:00:00,2.4276890196024508,8.313654698040637,12.37331400505478
2010-09-29 07:00:00,2.3094348266705262,7.424859376704056,11.39250252904434
2010-09-29 08:00:00,1.996409021850726,7.069341248169423,10.505999848804134
2010-09-29 09:00:00,1.8155496679548413,6.5770853778907,9.4874648544856
2010-09-29 10:00:00,1.6277341850629612,6.262588571879296,8.714132729169677
2010-09-29 11:00:00,1.5025238631350413,5.9754393142167075,8.01624764046994
2010-09-29 12:00:00,1.4468748311670765,5.838701572472619,7.582427179926862
2010-09-29 13:00:00,1.3912257991991122,5.660942508205302,7.092021441921642
2010-09-29 14:00:00,1.3842696702031165,5.455835895589168,6.941127368689266
2010-09-29 15:00:00,1.4503528956650744,5.510530992286804,6.771371536302844
2010-09-29 16:00:00,1.5442606371110146,5.674616282379711,6.771371536302844
2010-09-29 17:00:00,1.6868612815289235,5.9754393142167075,6.92226560953522
2010-09-29 18:00:00,1.8294619259468323,6.45402141032102,7.450394865848533
2010-09-29 19:00:00,1.9372819253847637,6.905255958076515,7.356086070078298
2010-09-29 20:00:00,1.867720635424808,7.083015022343831,7.261777274308065
2010-09-29 21:00:00,1.631212249560959,6.768518216332427,6.3564128349138125
2010-09-29 22:00:00,1.0399412849013363,5.578899863158848,5.036089694130528
2010-09-29 23:00:00,0.6225735451416027,4.088458478148274,5.073813212438622
2010-09-30 00:00:00,0.5483577360864248,3.2987506752470463,6.093646544868361
2010-09-30 01:00:00,0.5746488604193355,3.1824951448418637,6.525966063254291
2010-09-30 02:00:00,0.6122076094663509,3.037175731835386,7.0818054440362035
2010-09-30 03:00:00,0.7323956064168001,3.327814557848342,8.481697217857313
2010-09-30 04:00:00,1.1455418459339695,5.013519748723485,10.519774947390987
2010-09-30 05:00:00,2.0694870724905483,7.760056654545916,13.134278701439236
2010-09-30 06:00:00,2.6216006834816743,8.83542031079385,13.504838288627178
2010-09-30 07:00:00,2.4939009367218223,7.890844126251745,12.43433281452868
2010-09-30 08:00:00,2.1558721952986835,7.513013652434903,11.466760559093503
2010-09-30 09:00:00,1.9605667002542038,6.989863765611582,10.35508179752968
2010-09-30 10:00:00,1.7577494554003206,6.655629115696684,9.511029404490483
2010-09-30 11:00:00,1.622537958831065,6.35045834838308,8.749323586381937
2010-09-30 12:00:00,1.5624439603558404,6.205138935376603,8.275830780530677
2010-09-30 13:00:00,1.502349961880616,6.016223698468181,7.740578043481431
2010-09-30 14:00:00,1.4948382120712127,5.798244578958464,7.575884893620123
2010-09-30 15:00:00,1.5661998352605422,5.8563723441610565,7.3906051000261535
2010-09-30 16:00:00,1.6676084576874834,6.030755639768829,7.3906051000261535
2010-09-30 17:00:00,1.8215993287802468,6.35045834838308,7.5552982498874615
2010-09-30 18:00:00,1.9755901998730099,6.859076293905753,8.131724274402035
2010-09-30 19:00:00,2.0920223219187575,7.338630356827129,8.028791055738719
2010-09-30 20:00:00,2.0169048238247265,7.5275455937355495,7.925857837075402
2010-09-30 21:00:00,1.7615053303050219,7.193310943820651,6.937698937907559
2010-09-30 22:00:00,1.1230065965057603,5.929032050664295,5.4966338766211225
2010-09-30 23:00:00,0.6723016079415756,4.345050448893686,5.537807164086449
2010-10-01 00:00:00,0.5314812828481452,3.2182204173646127,5.944838888473988
2010-10-01 01:00:00,0.5569632621627822,3.1048029577218066,6.023060452796013
2010-10-01 02:00:00,0.5933660897551208,2.963031133168299,6.472834447647663
2010-10-01 03:00:00,0.7098551380506049,3.2465747822753137,7.607047130317042
2010-10-01 04:00:00,1.1102862415663306,4.891127947095998,9.288810763240605
2010-10-01 05:00:00,2.005795800337863,7.570615431157282,12.183008643155572
2010-10-01 06:00:00,2.540917365945242,8.619726932853235,12.789225766651274
2010-10-01 07:00:00,2.4171477521312905,7.698210073255439,11.96789934127
2010-10-01 08:00:00,2.0895223038002415,7.32960332941632,10.990129787244673
2010-10-01 09:00:00,1.9002276003200806,6.819224761023694,9.914583277816815
2010-10-01 10:00:00,1.7036523313214518,6.493149564550627,8.956369114871993
2010-10-01 11:00:00,1.5726021519890323,6.195428732988264,8.721704421905915
2010-10-01 12:00:00,1.5143576278412902,6.053656908434756,7.998154951927173
2010-10-01 13:00:00,1.4561131036935484,5.869353536515196,7.411493219511978
2010-10-01 14:00:00,1.4488325381750806,5.656695799684936,7.1768285265459
2010-10-01 15:00:00,1.5179979106005241,5.713404529506339,7.020385397901847
2010-10-01 16:00:00,1.6162855450998388,5.8835307189705475,7.098606962223872
2010-10-01 17:00:00,1.7655371382284273,6.195428732988264,7.2550500908679245
2010-10-01 18:00:00,1.9147887313570162,6.691630118925538,7.95904416976616
2010-10-01 19:00:00,2.027637496893266,7.159477139952111,7.724379476800082
2010-10-01 20:00:00,1.9548318417085884,7.343780511871671,7.704824085719575
2010-10-01 21:00:00,1.7072926140806852,7.017705315398604,6.707499140613741
2010-10-01 22:00:00,1.0884445450109272,5.784290441783092,5.279955591736765
2010-10-01 23:00:00,0.6516106139028629,4.238977554149864,5.338621764978285
2010-10-02 00:00:00,0.5620716973572305,3.3636563898500005,5.871535854683543
2010-10-02 01:00:00,0.5890203403812073,3.2451134333795153,6.043106707580139
2010-10-02 02:00:00,0.6275184018440313,3.09693473779141,6.462502125771822
