Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
"17/03/2021 00:00:00","17/03/2021","NTS Energy Offtaken, LDZ Offtake Total","2028088021.0000","18/03/2021 12:01:00","L"
"16/03/2021 00:00:00","16/03/2021","NTS Energy Offtaken, LDZ Offtake Total","1825766573.0000","17/03/2021 12:01:01","L"
"15/03/2021 00:00:00","15/03/2021","NTS Energy Offtaken, LDZ Offtake Total","1974217557.0000","19/03/2021 16:01:01","A"
"14/03/2021 00:00:00","14/03/2021","NTS Energy Offtaken, LDZ Offtake Total","2112565947.0000","15/03/2021 14:01:00","A"
"13/03/2021 00:00:00","13/03/2021","NTS Energy Offtaken, LDZ Offtake Total","2160237389.0000","14/03/2021 12:01:00","L"
"12/03/2021 00:00:00","12/03/2021","NTS Energy Offtaken, LDZ Offtake Total","2216591359.0000","15/03/2021 12:01:00","A"
"11/03/2021 00:00:00","11/03/2021","NTS Energy Offtaken, LDZ Offtake Total","2141411487.0000","15/03/2021 14:01:00","A"
"10/03/2021 00:00:00","10/03/2021","NTS Energy Offtaken, LDZ Offtake Total","2280107956.0000","12/03/2021 12:01:00","A"
"09/03/2021 00:00:00","09/03/2021","NTS Energy Offtaken, LDZ Offtake Total","2125682740.0000","12/03/2021 12:01:00","A"
"08/03/2021 00:00:00","08/03/2021","NTS Energy Offtaken, LDZ Offtake Total","2350320172.0000","12/03/2021 12:01:00","A"
"07/03/2021 00:00:00","07/03/2021","NTS Energy Offtaken, LDZ Offtake Total","2330129136.0000","09/03/2021 16:01:00","A"
"06/03/2021 00:00:00","06/03/2021","NTS Energy Offtaken, LDZ Offtake Total","2405890115.0000","07/03/2021 12:01:01","L"
"05/03/2021 00:00:00","05/03/2021","NTS Energy Offtaken, LDZ Offtake Total","2554409058.0000","08/03/2021 16:01:00","A"
"04/03/2021 00:00:00","04/03/2021","NTS Energy Offtaken, LDZ Offtake Total","2519608854.0000","05/03/2021 14:01:01","A"
"03/03/2021 00:00:00","03/03/2021","NTS Energy Offtaken, LDZ Offtake Total","2514273522.0000","04/03/2021 14:01:01","A"
"02/03/2021 00:00:00","02/03/2021","NTS Energy Offtaken, LDZ Offtake Total","2412427632.0000","04/03/2021 12:01:01","A"
"01/03/2021 00:00:00","01/03/2021","NTS Energy Offtaken, LDZ Offtake Total","2289966534.0000","04/03/2021 16:01:01","A"
"28/02/2021 00:00:00","28/02/2021","NTS Energy Offtaken, LDZ Offtake Total","1997447744.0000","04/03/2021 12:01:01","A"
"27/02/2021 00:00:00","27/02/2021","NTS Energy Offtaken, LDZ Offtake Total","1887973089.0000","04/03/2021 12:01:01","A"
"26/02/2021 00:00:00","26/02/2021","NTS Energy Offtaken, LDZ Offtake Total","2005455349.0000","03/03/2021 16:01:01","A"
"25/02/2021 00:00:00","25/02/2021","NTS Energy Offtaken, LDZ Offtake Total","1842962120.0000","26/02/2021 16:01:00","A"
"24/02/2021 00:00:00","24/02/2021","NTS Energy Offtaken, LDZ Offtake Total","1678075562.0000","25/02/2021 16:01:00","A"
"23/02/2021 00:00:00","23/02/2021","NTS Energy Offtaken, LDZ Offtake Total","1916053733.0000","24/02/2021 16:01:01","A"
"22/02/2021 00:00:00","22/02/2021","NTS Energy Offtaken, LDZ Offtake Total","1895931443.0000","23/02/2021 14:01:00","A"
"21/02/2021 00:00:00","21/02/2021","NTS Energy Offtaken, LDZ Offtake Total","1678722944.0000","23/02/2021 16:01:00","A"
"20/02/2021 00:00:00","20/02/2021","NTS Energy Offtaken, LDZ Offtake Total","1744387157.0000","22/02/2021 16:01:01","A"
"19/02/2021 00:00:00","19/02/2021","NTS Energy Offtaken, LDZ Offtake Total","2226010241.0000","22/02/2021 16:01:01","A"
"18/02/2021 00:00:00","18/02/2021","NTS Energy Offtaken, LDZ Offtake Total","2169989869.0000","22/02/2021 16:01:01","A"
"17/02/2021 00:00:00","17/02/2021","NTS Energy Offtaken, LDZ Offtake Total","2110797098.0000","18/02/2021 16:01:01","A"
"16/02/2021 00:00:00","16/02/2021","NTS Energy Offtaken, LDZ Offtake Total","2131800574.0000","18/02/2021 16:01:01","A"
"15/02/2021 00:00:00","15/02/2021","NTS Energy Offtaken, LDZ Offtake Total","2332481918.0000","16/02/2021 12:01:00","L"
"14/02/2021 00:00:00","14/02/2021","NTS Energy Offtaken, LDZ Offtake Total","2967760664.0000","15/02/2021 12:01:01","L"
"13/02/2021 00:00:00","13/02/2021","NTS Energy Offtaken, LDZ Offtake Total","3311508989.0000","15/02/2021 16:01:01","A"
"12/02/2021 00:00:00","12/02/2021","NTS Energy Offtaken, LDZ Offtake Total","3360061702.0000","16/02/2021 12:01:00","A"
"11/02/2021 00:00:00","11/02/2021","NTS Energy Offtaken, LDZ Offtake Total","3341227291.0000","12/02/2021 12:01:00","L"
"10/02/2021 00:00:00","10/02/2021","NTS Energy Offtaken, LDZ Offtake Total","3285093557.0000","11/02/2021 12:01:01","L"
"09/02/2021 00:00:00","09/02/2021","NTS Energy Offtaken, LDZ Offtake Total","3282869826.0000","10/02/2021 12:01:01","L"
"08/02/2021 00:00:00","08/02/2021","NTS Energy Offtaken, LDZ Offtake Total","3294747353.0000","09/02/2021 12:01:00","L"
"07/02/2021 00:00:00","07/02/2021","NTS Energy Offtaken, LDZ Offtake Total","2884892635.0000","08/02/2021 14:01:01","A"
"06/02/2021 00:00:00","06/02/2021","NTS Energy Offtaken, LDZ Offtake Total","2364852260.0000","08/02/2021 16:01:01","A"
"05/02/2021 00:00:00","05/02/2021","NTS Energy Offtaken, LDZ Offtake Total","2242080517.0000","09/02/2021 16:01:01","A"
"04/02/2021 00:00:00","04/02/2021","NTS Energy Offtaken, LDZ Offtake Total","2407069004.0000","05/02/2021 12:01:01","L"
"03/02/2021 00:00:00","03/02/2021","NTS Energy Offtaken, LDZ Offtake Total","2328270377.0000","04/02/2021 16:01:01","A"
"02/02/2021 00:00:00","02/02/2021","NTS Energy Offtaken, LDZ Offtake Total","2458117900.0000","03/02/2021 12:01:01","L"
"01/02/2021 00:00:00","01/02/2021","NTS Energy Offtaken, LDZ Offtake Total","2784985132.0000","02/02/2021 14:01:00","A"
"31/01/2021 00:00:00","31/01/2021","NTS Energy Offtaken, LDZ Offtake Total","2708538018.0000","01/02/2021 16:01:01","A"
"30/01/2021 00:00:00","30/01/2021","NTS Energy Offtaken, LDZ Offtake Total","2502931361.0000","01/02/2021 16:01:01","A"
"29/01/2021 00:00:00","29/01/2021","NTS Energy Offtaken, LDZ Offtake Total","2134308528.0000","03/02/2021 16:01:00","A"
"28/01/2021 00:00:00","28/01/2021","NTS Energy Offtaken, LDZ Offtake Total","2164091262.0000","29/01/2021 16:01:01","A"
"27/01/2021 00:00:00","27/01/2021","NTS Energy Offtaken, LDZ Offtake Total","2373964600.0000","28/01/2021 16:01:01","A"
"26/01/2021 00:00:00","26/01/2021","NTS Energy Offtaken, LDZ Offtake Total","2917640181.0000","27/01/2021 14:01:01","A"
"25/01/2021 00:00:00","25/01/2021","NTS Energy Offtaken, LDZ Offtake Total","2983008738.0000","28/01/2021 12:01:00","A"
"24/01/2021 00:00:00","24/01/2021","NTS Energy Offtaken, LDZ Offtake Total","2910635815.0000","26/01/2021 12:01:01","A"
"23/01/2021 00:00:00","23/01/2021","NTS Energy Offtaken, LDZ Offtake Total","2726828169.0000","25/01/2021 16:01:00","A"
"22/01/2021 00:00:00","22/01/2021","NTS Energy Offtaken, LDZ Offtake Total","2618850924.0000","25/01/2021 16:01:00","A"
"21/01/2021 00:00:00","21/01/2021","NTS Energy Offtaken, LDZ Offtake Total","2549532591.0000","25/01/2021 16:01:00","A"
"20/01/2021 00:00:00","20/01/2021","NTS Energy Offtaken, LDZ Offtake Total","2233502321.0000","25/01/2021 12:01:01","A"
"19/01/2021 00:00:00","19/01/2021","NTS Energy Offtaken, LDZ Offtake Total","2200873378.0000","22/01/2021 12:01:01","A"
"18/01/2021 00:00:00","18/01/2021","NTS Energy Offtaken, LDZ Offtake Total","2551064115.0000","19/01/2021 14:01:01","A"
"17/01/2021 00:00:00","17/01/2021","NTS Energy Offtaken, LDZ Offtake Total","2402798201.0000","18/01/2021 14:01:01","A"
"16/01/2021 00:00:00","16/01/2021","NTS Energy Offtaken, LDZ Offtake Total","2523867454.0000","18/01/2021 16:01:01","A"
"15/01/2021 00:00:00","15/01/2021","NTS Energy Offtaken, LDZ Offtake Total","2920779666.0000","18/01/2021 16:01:01","A"
"14/01/2021 00:00:00","14/01/2021","NTS Energy Offtaken, LDZ Offtake Total","2675434455.0000","15/01/2021 16:01:00","A"
"13/01/2021 00:00:00","13/01/2021","NTS Energy Offtaken, LDZ Offtake Total","2644459161.0000","14/01/2021 16:01:00","A"
"12/01/2021 00:00:00","12/01/2021","NTS Energy Offtaken, LDZ Offtake Total","2529518607.0000","15/01/2021 12:01:01","A"
"11/01/2021 00:00:00","11/01/2021","NTS Energy Offtaken, LDZ Offtake Total","2565264760.0000","12/01/2021 12:01:00","L"
"10/01/2021 00:00:00","10/01/2021","NTS Energy Offtaken, LDZ Offtake Total","2764168485.0000","12/01/2021 16:01:01","A"
"09/01/2021 00:00:00","09/01/2021","NTS Energy Offtaken, LDZ Offtake Total","2884664740.0000","11/01/2021 16:01:01","A"
"08/01/2021 00:00:00","08/01/2021","NTS Energy Offtaken, LDZ Offtake Total","3104531211.0000","11/01/2021 16:01:01","A"
"07/01/2021 00:00:00","07/01/2021","NTS Energy Offtaken, LDZ Offtake Total","3106727781.0000","12/01/2021 12:01:00","A"
"06/01/2021 00:00:00","06/01/2021","NTS Energy Offtaken, LDZ Offtake Total","2942736306.0000","08/01/2021 16:01:00","A"
"05/01/2021 00:00:00","05/01/2021","NTS Energy Offtaken, LDZ Offtake Total","2902666822.0000","07/01/2021 16:01:01","A"
"04/01/2021 00:00:00","04/01/2021","NTS Energy Offtaken, LDZ Offtake Total","2886542811.0000","05/01/2021 16:01:00","A"
"03/01/2021 00:00:00","03/01/2021","NTS Energy Offtaken, LDZ Offtake Total","2643743986.0000","05/01/2021 16:01:00","A"
"02/01/2021 00:00:00","02/01/2021","NTS Energy Offtaken, LDZ Offtake Total","2668675069.0000","05/01/2021 16:01:00","A"
"01/01/2021 00:00:00","01/01/2021","NTS Energy Offtaken, LDZ Offtake Total","2665258229.0000","05/01/2021 16:01:00","A"
"31/12/2020 00:00:00","31/12/2020","NTS Energy Offtaken, LDZ Offtake Total","2882821966.0000","04/01/2021 16:01:00","A"
"30/12/2020 00:00:00","30/12/2020","NTS Energy Offtaken, LDZ Offtake Total","2754612319.0000","31/12/2020 14:01:01","A"
"29/12/2020 00:00:00","29/12/2020","NTS Energy Offtaken, LDZ Offtake Total","2669595011.0000","30/12/2020 16:01:00","A"
"28/12/2020 00:00:00","28/12/2020","NTS Energy Offtaken, LDZ Offtake Total","2618577100.0000","29/12/2020 12:01:01","L"
"27/12/2020 00:00:00","27/12/2020","NTS Energy Offtaken, LDZ Offtake Total","2169019812.0000","29/12/2020 12:01:01","A"
"26/12/2020 00:00:00","26/12/2020","NTS Energy Offtaken, LDZ Offtake Total","2163426922.0000","29/12/2020 16:01:00","A"
"25/12/2020 00:00:00","25/12/2020","NTS Energy Offtaken, LDZ Offtake Total","2479287119.0000","29/12/2020 16:01:00","A"
"24/12/2020 00:00:00","24/12/2020","NTS Energy Offtaken, LDZ Offtake Total","2465887806.0000","29/12/2020 16:01:00","A"
"23/12/2020 00:00:00","23/12/2020","NTS Energy Offtaken, LDZ Offtake Total","2054142934.0000","24/12/2020 14:01:00","A"
"22/12/2020 00:00:00","22/12/2020","NTS Energy Offtaken, LDZ Offtake Total","1996849390.0000","24/12/2020 16:01:01","A"
"21/12/2020 00:00:00","21/12/2020","NTS Energy Offtaken, LDZ Offtake Total","2006189664.0000","22/12/2020 14:01:01","A"
"20/12/2020 00:00:00","20/12/2020","NTS Energy Offtaken, LDZ Offtake Total","2021104930.0000","21/12/2020 14:01:00","A"
"19/12/2020 00:00:00","19/12/2020","NTS Energy Offtaken, LDZ Offtake Total","1772219577.0000","22/12/2020 12:01:00","A"
"18/12/2020 00:00:00","18/12/2020","NTS Energy Offtaken, LDZ Offtake Total","1837706277.0000","22/12/2020 12:01:00","A"
"17/12/2020 00:00:00","17/12/2020","NTS Energy Offtaken, LDZ Offtake Total","2074403855.0000","18/12/2020 14:01:00","A"
"16/12/2020 00:00:00","16/12/2020","NTS Energy Offtaken, LDZ Offtake Total","2142774916.0000","17/12/2020 14:01:00","A"
"15/12/2020 00:00:00","15/12/2020","NTS Energy Offtaken, LDZ Offtake Total","2085360541.0000","17/12/2020 16:01:00","A"
"14/12/2020 00:00:00","14/12/2020","NTS Energy Offtaken, LDZ Offtake Total","2015295695.0000","15/12/2020 12:01:01","L"
"13/12/2020 00:00:00","13/12/2020","NTS Energy Offtaken, LDZ Offtake Total","2140028824.0000","15/12/2020 12:01:01","A"
"12/12/2020 00:00:00","12/12/2020","NTS Energy Offtaken, LDZ Offtake Total","2031697291.0000","16/12/2020 16:01:00","A"
"11/12/2020 00:00:00","11/12/2020","NTS Energy Offtaken, LDZ Offtake Total","2096946959.0000","15/12/2020 12:01:01","A"
"10/12/2020 00:00:00","10/12/2020","NTS Energy Offtaken, LDZ Offtake Total","2389146267.0000","14/12/2020 16:01:01","A"
"09/12/2020 00:00:00","09/12/2020","NTS Energy Offtaken, LDZ Offtake Total","2500857401.0000","10/12/2020 16:01:00","A"
"08/12/2020 00:00:00","08/12/2020","NTS Energy Offtaken, LDZ Offtake Total","2645878160.0000","09/12/2020 12:01:00","L"
"07/12/2020 00:00:00","07/12/2020","NTS Energy Offtaken, LDZ Offtake Total","2739010385.0000","09/12/2020 12:01:00","A"
"06/12/2020 00:00:00","06/12/2020","NTS Energy Offtaken, LDZ Offtake Total","2456156228.0000","08/12/2020 12:01:01","A"
"05/12/2020 00:00:00","05/12/2020","NTS Energy Offtaken, LDZ Offtake Total","2356577739.0000","06/12/2020 12:01:01","L"
"04/12/2020 00:00:00","04/12/2020","NTS Energy Offtaken, LDZ Offtake Total","2559404206.0000","09/12/2020 12:01:00","A"
"03/12/2020 00:00:00","03/12/2020","NTS Energy Offtaken, LDZ Offtake Total","2452759112.0000","04/12/2020 14:01:00","A"
"02/12/2020 00:00:00","02/12/2020","NTS Energy Offtaken, LDZ Offtake Total","2349903524.0000","07/12/2020 16:01:01","A"
"01/12/2020 00:00:00","01/12/2020","NTS Energy Offtaken, LDZ Offtake Total","2317899676.0000","02/12/2020 16:01:01","A"
"30/11/2020 00:00:00","30/11/2020","NTS Energy Offtaken, LDZ Offtake Total","2138488721.0000","01/12/2020 14:01:01","A"
"29/11/2020 00:00:00","29/11/2020","NTS Energy Offtaken, LDZ Offtake Total","1931331736.0000","30/11/2020 14:01:01","A"
"28/11/2020 00:00:00","28/11/2020","NTS Energy Offtaken, LDZ Offtake Total","2051795998.0000","30/11/2020 16:01:00","A"
"27/11/2020 00:00:00","27/11/2020","NTS Energy Offtaken, LDZ Offtake Total","2337711790.0000","01/12/2020 16:01:01","A"
"26/11/2020 00:00:00","26/11/2020","NTS Energy Offtaken, LDZ Offtake Total","2229585424.0000","27/11/2020 14:01:01","A"
"25/11/2020 00:00:00","25/11/2020","NTS Energy Offtaken, LDZ Offtake Total","1925944157.0000","26/11/2020 12:01:00","L"
"24/11/2020 00:00:00","24/11/2020","NTS Energy Offtaken, LDZ Offtake Total","1814719330.0000","27/11/2020 12:01:01","A"
"23/11/2020 00:00:00","23/11/2020","NTS Energy Offtaken, LDZ Offtake Total","2107449086.0000","25/11/2020 16:01:00","A"
"22/11/2020 00:00:00","22/11/2020","NTS Energy Offtaken, LDZ Offtake Total","1805810681.0000","23/11/2020 16:01:00","A"
"21/11/2020 00:00:00","21/11/2020","NTS Energy Offtaken, LDZ Offtake Total","1691363251.0000","23/11/2020 16:01:00","A"
"20/11/2020 00:00:00","20/11/2020","NTS Energy Offtaken, LDZ Offtake Total","2128078464.0000","24/11/2020 16:01:00","A"
"19/11/2020 00:00:00","19/11/2020","NTS Energy Offtaken, LDZ Offtake Total","2061972315.0000","24/11/2020 12:01:00","A"
"18/11/2020 00:00:00","18/11/2020","NTS Energy Offtaken, LDZ Offtake Total","1627259311.0000","19/11/2020 12:01:01","L"
"17/11/2020 00:00:00","17/11/2020","NTS Energy Offtaken, LDZ Offtake Total","1525485714.0000","18/11/2020 14:01:00","A"
"16/11/2020 00:00:00","16/11/2020","NTS Energy Offtaken, LDZ Offtake Total","1805381960.0000","17/11/2020 14:01:00","A"
"15/11/2020 00:00:00","15/11/2020","NTS Energy Offtaken, LDZ Offtake Total","1569083976.0000","17/11/2020 16:01:01","A"
"14/11/2020 00:00:00","14/11/2020","NTS Energy Offtaken, LDZ Offtake Total","1524489946.0000","17/11/2020 16:01:01","A"
"13/11/2020 00:00:00","13/11/2020","NTS Energy Offtaken, LDZ Offtake Total","1624225490.0000","16/11/2020 16:01:01","A"
"12/11/2020 00:00:00","12/11/2020","NTS Energy Offtaken, LDZ Offtake Total","1598266165.0000","16/11/2020 16:01:01","A"
"11/11/2020 00:00:00","11/11/2020","NTS Energy Offtaken, LDZ Offtake Total","1597145026.0000","12/11/2020 14:01:00","A"
"10/11/2020 00:00:00","10/11/2020","NTS Energy Offtaken, LDZ Offtake Total","1435916453.0000","12/11/2020 12:01:01","A"
"09/11/2020 00:00:00","09/11/2020","NTS Energy Offtaken, LDZ Offtake Total","1482162954.0000","12/11/2020 12:01:01","A"
"08/11/2020 00:00:00","08/11/2020","NTS Energy Offtaken, LDZ Offtake Total","1544785734.0000","09/11/2020 16:01:00","A"
"07/11/2020 00:00:00","07/11/2020","NTS Energy Offtaken, LDZ Offtake Total","1721803308.0000","10/11/2020 12:01:00","A"
