name,Bacton,Barrow,Grain LNG,Grangemouth,Humberside,Merseyside,South Wales,Southampton,St Fergus,Teesside,Theddlethorpe
2050-02-22 08:00:00,5804.422585740202,0.0,7310.072602210099,7050.6421761091615,12152.580316200136,12152.122317753783,6426.297745924109,3925.5433787039365,3457.034229999269,6954.740083740641,5923.480463618662
2050-02-22 09:00:00,5698.099745926975,0.0,7101.719385236496,6944.948044466435,12018.910665636866,11826.50273356164,6245.717115016488,3811.4980135484084,3411.7367450095294,6825.147023111971,5746.186728485191
2050-02-22 10:00:00,5571.295279840752,0.0,6853.229799347936,6818.893398494354,11859.491403497306,11438.15703480834,6030.350120229866,3675.4833842969815,3357.7133253072084,6670.589649641087,5534.739804536167
2050-02-22 11:00:00,5458.684808045662,0.0,6632.555162509434,6706.9488148924875,11717.916907922725,11093.281229515593,5839.09046163455,3554.6936988562284,3309.737075192123,6533.332821998032,5346.961419433157
2050-02-22 12:00:00,5421.242377545105,0.0,6559.181926243307,6669.727788955809,11670.844081331177,10978.611712860926,5775.497561610598,3514.53171986613,3293.7852069335463,6487.695598853249,5284.526025800141
2050-02-22 13:00:00,5408.011102916897,0.0,6533.253549628355,6656.5747534950215,11654.209651145093,10938.09020167539,5753.0253258777,3500.339420741145,3288.148191736066,6471.568477172713,5262.462825611615
2050-02-22 14:00:00,5431.976314865574,0.0,6580.216450673253,6680.398254362746,11684.338845516515,11011.484990259978,5793.72827456802,3526.0452930872716,3298.358263536519,6500.778806491414,5302.424906638702
2050-02-22 15:00:00,5466.418988712533,0.0,6647.711279722146,6714.637261805577,11727.640361782214,11116.967586061728,5852.2263337277955,3562.9896347048348,3313.032123869161,6542.759734840425,5359.858194773578
2050-02-22 16:00:00,5570.598919327788,0.0,6851.865191768753,6818.201155700074,11858.615935285607,11436.024392178799,6029.167408961137,3674.7364451715744,3357.4166498239456,6669.740881019647,5533.5786207626725
2050-02-22 17:00:00,5643.322294737711,0.0,6994.375956553192,6890.494503277906,11950.044157066573,11658.743756180236,6152.682102853108,3752.741922814351,3388.399513071588,6758.380770766526,5654.8451226788
2050-02-22 18:00:00,5668.861143811819,0.0,7044.422601015858,6915.88233604069,11982.15173656239,11736.957895596239,6196.057745250905,3780.1357299532956,3399.2800128270665,6789.509149412745,5697.43124952899
2050-02-22 19:00:00,5626.194212422616,0.0,6960.811286373128,6873.467702731765,11928.510639132895,11606.288055681194,6123.59145858391,3734.3697799570837,3381.1023128375277,6737.503971258423,5626.2839810214555
2050-02-22 20:00:00,5524.598371637599,0.0,6761.721229186159,6772.4726184286355,11800.783797371796,11295.145167754374,5951.039248176656,3625.3947489951215,3337.8187052790436,6613.672478630858,5456.872534539754
2050-02-22 21:00:00,5225.68327414932,0.0,6175.958825989767,6475.325065565832,11424.986116463979,10379.70113029386,5443.3564493813265,3304.7686116248706,3210.4697540521274,6249.3356868402,4958.4304856387125
2050-02-22 22:00:00,4819.705687139561,0.0,5380.393767520169,6071.748105048387,10914.588893370217,9136.372290454106,4753.83678525874,2869.3037365630216,3037.508199544651,5754.504302166335,4281.4613329348085
2050-02-22 23:00:00,4387.739844431535,0.0,4533.901394770983,5642.336562575053,10371.519094336623,7813.452978527506,4020.1781984133822,2405.9630060775357,2853.474681341794,5227.996773380301,3561.156666145284
2050-02-23 00:00:00,4237.344194795308,0.0,4239.181864371039,5480.892744259266,10140.219435313571,7346.028453721056,3764.7164890139966,2244.643699607765,2789.0218113507526,5037.833152637042,3310.3713549302033
2050-02-23 01:00:00,4311.413979105743,0.0,4384.331089774819,5554.524539153081,10233.340369662814,7572.871269533104,3890.5179480934016,2324.0933795966916,2820.5782948766728,5128.114131453605,3433.8829987500653
2050-02-23 02:00:00,4371.645604220727,0.0,4502.362670555582,5614.400002648426,10309.063895258263,7757.333956568278,3992.816427732976,2388.699796169235,2846.23920780325,5201.5282789594585,3534.3194600838033
2050-02-23 03:00:00,4516.855354532311,0.0,4786.919767285689,5758.751098727131,10491.622380496488,8202.046857391502,4239.443289574395,2544.4565369364936,2908.103963265552,5378.519187112966,3776.4572646774727
2050-02-23 04:00:00,4959.099375604207,0.0,5653.553546439206,6198.380042644469,11047.613961084628,9556.443659676479,4990.55852013609,3018.8219786383124,3096.5163678015533,5917.554415443154,4513.900832531902
2050-02-23 05:00:00,5818.307272984651,0.0,7337.281424502047,7052.5072722569,12127.81478722695,12187.815421107001,6449.852726934251,3940.4365496316987,3462.57089477831,6964.811818776763,5946.633231801422
2050-02-23 06:00:00,5990.2135570960645,0.0,7674.153797131575,7223.39704020329,12343.936299473693,12714.287934921587,6741.821463814828,4124.8288681444055,3535.809366755334,7174.342165581215,6233.2876068780015
2050-02-23 07:00:00,5877.312278029462,0.0,7452.909286212909,7111.163368931343,12201.996199420972,12368.521516257373,6550.06789289875,4003.7272532863435,3487.7092219244996,7036.730883481954,6045.0242995563885
2050-02-23 08:00:00,5797.800118972198,0.0,7297.0950307133435,7032.121381138705,12102.033082038233,12125.01112643025,6415.023006281627,3918.4399036451996,3453.8340842990833,6939.8163910970125,5912.437475384345
2050-02-23 09:00:00,5685.204127987567,0.0,7076.448770876892,6920.191192719375,11960.476791817058,11780.179669421357,6223.78794215626,3797.6657507966856,3405.864003547942,6802.57721358963,5724.683237087219
2050-02-23 10:00:00,5557.44740408417,0.0,6826.093113879386,6793.189919820632,11799.860345987789,11388.917628374938,6006.803615498949,3660.6296985784466,3351.4348865913375,6646.859167536523,5511.648419647826
2050-02-23 11:00:00,5452.4478763135985,0.0,6620.333096275097,6688.8112752123625,11667.854370497897,11067.350760587313,5828.4705216583425,3548.003761321803,3306.701181759222,6518.879044053588,5336.561312320778
2050-02-23 12:00:00,5406.566044801121,0.0,6530.421773241791,6643.200752126186,11610.171483206237,10926.835111030628,5750.54399057363,3498.789404011212,3287.153814722289,6462.9553405163615,5260.053185770535
