name,Networked Electrolysis: St Fergus,Networked Electrolysis: Grangemouth,Networked Electrolysis: Teesside,Networked Electrolysis: Humberside,Networked Electrolysis: Theddlethorpe,Networked Electrolysis: Merseyside,Networked Electrolysis: Barrow,Networked Electrolysis: Bacton,Networked Electrolysis: Grain LNG,Networked Electrolysis: Southampton,Networked Electrolysis: South Wales,Non-networked Electrolysis: St Fergus,Non-networked Electrolysis: Grangemouth,Non-networked Electrolysis: Teesside,Non-networked Electrolysis: Humberside,Non-networked Electrolysis: Theddlethorpe,Non-networked Electrolysis: Merseyside,Non-networked Electrolysis: Barrow,Non-networked Electrolysis: Bacton,Non-networked Electrolysis: Grain LNG,Non-networked Electrolysis: Southampton,Non-networked Electrolysis: South Wales
2050-01-01 00:00:00,0.9732973152971427,0.9732973152971427,0.9732973152971427,0.9732973152971427,0.9732973152971427,0.9732973152971427,0.9732973152971427,0.9732973152971427,0.9732973152971427,0.9732973152971427,0.9732973152971427,0.7558940625636134,0.7558940625636134,0.7558940625636134,0.7558940625636134,0.7558940625636134,0.7558940625636134,0.7558940625636134,0.7558940625636134,0.7558940625636134,0.7558940625636134,0.7558940625636134
2050-01-01 01:00:00,0.9746153238720219,0.9746153238720219,0.9746153238720219,0.9746153238720219,0.9746153238720219,0.9746153238720219,0.9746153238720219,0.9746153238720219,0.9746153238720219,0.9746153238720219,0.9746153238720219,0.8055232994027779,0.8055232994027779,0.8055232994027779,0.8055232994027779,0.8055232994027779,0.8055232994027779,0.8055232994027779,0.8055232994027779,0.8055232994027779,0.8055232994027779,0.8055232994027779
2050-01-01 02:00:00,0.9760489356133891,0.9760489356133891,0.9760489356133891,0.9760489356133891,0.9760489356133891,0.9760489356133891,0.9760489356133891,0.9760489356133891,0.9760489356133891,0.9760489356133891,0.9760489356133891,0.8197677147595722,0.8197677147595722,0.8197677147595722,0.8197677147595722,0.8197677147595722,0.8197677147595722,0.8197677147595722,0.8197677147595722,0.8197677147595722,0.8197677147595722,0.8197677147595722
2050-01-01 03:00:00,0.9784307808645333,0.9784307808645333,0.9784307808645333,0.9784307808645333,0.9784307808645333,0.9784307808645333,0.9784307808645333,0.9784307808645333,0.9784307808645333,0.9784307808645333,0.9784307808645333,0.8247282674878988,0.8247282674878988,0.8247282674878988,0.8247282674878988,0.8247282674878988,0.8247282674878988,0.8247282674878988,0.8247282674878988,0.8247282674878988,0.8247282674878988,0.8247282674878988
2050-01-01 04:00:00,0.9770222922915982,0.9770222922915982,0.9770222922915982,0.9770222922915982,0.9770222922915982,0.9770222922915982,0.9770222922915982,0.9770222922915982,0.9770222922915982,0.9770222922915982,0.9770222922915982,0.8043204740346166,0.8043204740346166,0.8043204740346166,0.8043204740346166,0.8043204740346166,0.8043204740346166,0.8043204740346166,0.8043204740346166,0.8043204740346166,0.8043204740346166,0.8043204740346166
2050-01-01 05:00:00,0.9716508342276862,0.9716508342276862,0.9716508342276862,0.9716508342276862,0.9716508342276862,0.9716508342276862,0.9716508342276862,0.9716508342276862,0.9716508342276862,0.9716508342276862,0.9716508342276862,0.7861065905531595,0.7861065905531595,0.7861065905531595,0.7861065905531595,0.7861065905531595,0.7861065905531595,0.7861065905531595,0.7861065905531595,0.7861065905531595,0.7861065905531595,0.7861065905531595
2050-01-01 06:00:00,0.9683394976683771,0.9683394976683771,0.9683394976683771,0.9683394976683771,0.9683394976683771,0.9683394976683771,0.9683394976683771,0.9683394976683771,0.9683394976683771,0.9683394976683771,0.9683394976683771,0.7715839506683689,0.7715839506683689,0.7715839506683689,0.7715839506683689,0.7715839506683689,0.7715839506683689,0.7715839506683689,0.7715839506683689,0.7715839506683689,0.7715839506683689,0.7715839506683689
2050-01-01 07:00:00,0.9673383492011003,0.9673383492011003,0.9673383492011003,0.9673383492011003,0.9673383492011003,0.9673383492011003,0.9673383492011003,0.9673383492011003,0.9673383492011003,0.9673383492011003,0.9673383492011003,0.7553168374243542,0.7553168374243542,0.7553168374243542,0.7553168374243542,0.7553168374243542,0.7553168374243542,0.7553168374243542,0.7553168374243542,0.7553168374243542,0.7553168374243542,0.7553168374243542
2050-01-01 08:00:00,0.9666773526594867,0.9666773526594867,0.9666773526594867,0.9666773526594867,0.9666773526594867,0.9666773526594867,0.9666773526594867,0.9666773526594867,0.9666773526594867,0.9666773526594867,0.9666773526594867,0.7405909279645146,0.7405909279645146,0.7405909279645146,0.7405909279645146,0.7405909279645146,0.7405909279645146,0.7405909279645146,0.7405909279645146,0.7405909279645146,0.7405909279645146,0.7405909279645146
2050-01-01 09:00:00,0.9686246260922485,0.9686246260922485,0.9686246260922485,0.9686246260922485,0.9686246260922485,0.9686246260922485,0.9686246260922485,0.9686246260922485,0.9686246260922485,0.9686246260922485,0.9686246260922485,0.7340355639581679,0.7340355639581679,0.7340355639581679,0.7340355639581679,0.7340355639581679,0.7340355639581679,0.7340355639581679,0.7340355639581679,0.7340355639581679,0.7340355639581679,0.7340355639581679
2050-01-01 10:00:00,0.9539090151387468,0.9539090151387468,0.9539090151387468,0.9539090151387468,0.9539090151387468,0.9539090151387468,0.9539090151387468,0.9539090151387468,0.9539090151387468,0.9539090151387468,0.9539090151387468,0.7258504841098811,0.7258504841098811,0.7258504841098811,0.7258504841098811,0.7258504841098811,0.7258504841098811,0.7258504841098811,0.7258504841098811,0.7258504841098811,0.7258504841098811,0.7258504841098811
