Link,0
SGN-1,4915.575825751229
SGN-2,6288.738061397617
EastCoast-1,6293.089473431276
EastCoast-2,1116.7913500794473
EastCoast-3,2052.188263141434
EastCoast-4,266.85019942534325
EastCoast-5,1785.3380637160956
CapitalHydrogen-1,3419.4072637110626
CapitalHydrogen-2,3790.3307766825333
W&WU-1,1414.414550744627
CapitalHydrogen-3,2384.4072984339145
CapitalHydrogen-4,1405.9234782486303
Dummy-1,0.0
Dummy-2,0.0
Dummy-3,0.0
