Link,0
SGN-1,1727.826305
SGN-2,4615.615011000001
EastCoast-1,7905.0291290000005
EastCoast-2,3365.480146
EastCoast-3,6570324.111064015
EastCoast-4,8029.623689999999
EastCoast-5,6567213.609954015
CapitalHydrogen-1,7482.915586
CapitalHydrogen-2,6561809.427902015
W&WU-1,1877.5743929999999
CapitalHydrogen-3,631.363257
CapitalHydrogen-4,6562156.127316015
Dummy-1,0.0
Dummy-2,0.0
Dummy-3,0.0
