Link,0
SGN-1,11543.171962
SGN-2,19098.187011
EastCoast-1,21946.702041
EastCoast-2,3862.953539
EastCoast-3,6586867.009470015
EastCoast-4,11783.076261999999
EastCoast-5,6590234.212957015
CapitalHydrogen-1,2715.7443709999993
CapitalHydrogen-2,6596116.017497015
W&WU-1,9071.6702
CapitalHydrogen-3,9234.566756000002
CapitalHydrogen-4,6595858.935533015
Dummy-1,0.0
Dummy-2,0.0
Dummy-3,0.0
